Player,Pos,Age,Tm,G,MP,PER,TS%,3PAr,FTr,ORB%,DRB%,TRB%,AST%,STL%,BLK%,TOV%,USG%, ,OWS,DWS,WS,WS/48, ,OBPM,DBPM,BPM,VORP,season
Sheldon Mac,SG,24,WAS,7,17,22.3,.709,.556,.222,0.0,13.6,6.8,0.0,0.0,0.0,9.2,27.6,,0.0,0.0,0.1,.155,,6.0,-0.5,5.5,0.0,2017
,,,,,,,,,,,,,,,,,,,,,,,,,,,,2017
Shelvin Mack,PG,26,UTA,9,155,9.7,.486,.306,.306,2.3,17.1,9.7,18.4,1.3,0.0,13.9,19.9,,-0.1,0.1,0.0,.014,,-2.1,0.4,-1.7,0.0,2017
Ian Mahinmi,C,30,WAS,5,63,8.6,.506,.000,1.222,5.5,14.7,10.1,12.7,0.8,8.7,17.8,11.5,,0.0,0.1,0.1,.066,,-5.6,4.4,-1.2,0.0,2017
Thon Maker,C,19,MIL,6,116,13.6,.488,.323,.355,7.7,12.3,9.8,16.6,2.3,9.1,18.2,18.0,,0.0,0.3,0.2,.100,,-2.7,4.5,1.8,0.1,2017
Jarell Martin,PF,22,MEM,3,10,14.1,.333,.000,.000,25.8,25.9,25.9,0.0,5.6,0.0,0.0,15.0,,0.0,0.0,0.0,.077,,-4.1,-3.2,-7.3,0.0,2017
Luc Mbah a Moute,SF,30,LAC,7,224,10.5,.512,.372,.465,5.5,14.6,9.9,4.6,1.9,1.7,5.5,11.8,,0.2,0.3,0.5,.098,,-0.4,1.8,1.3,0.2,2017
James Michael McAdoo,PF,24,GSW,13,56,16.5,.611,.294,.353,10.3,14.4,12.5,0.0,1.7,2.9,4.8,15.8,,0.1,0.1,0.2,.182,,0.2,0.3,0.5,0.0,2017
Patrick McCaw,SG,21,GSW,15,181,14.8,.568,.479,.271,6.4,12.8,9.8,11.4,2.4,1.3,5.3,13.5,,0.4,0.3,0.7,.180,,0.3,2.3,2.6,0.2,2017
CJ McCollum,SG,25,POR,4,140,13.0,.517,.275,.200,5.7,13.1,9.1,5.6,1.3,1.2,14.7,30.3,,-0.2,0.0,-0.2,-0.054,,1.2,-2.8,-1.6,0.0,2017
Doug McDermott,SF,25,OKC,5,66,12.1,.694,.722,.000,0.0,8.7,4.1,2.3,0.7,1.5,5.3,12.3,,0.1,0.0,0.1,.091,,1.9,-0.6,1.3,0.1,2017
JaVale McGee,C,29,GSW,16,149,26.9,.743,.000,.321,17.1,17.6,17.4,4.3,0.6,8.2,11.1,20.7,,0.6,0.3,0.9,.295,,2.3,1.7,4.0,0.2,2017
Jordan Mickey,PF,22,BOS,2,18,1.8,.400,.000,.000,0.0,33.7,16.3,0.0,0.0,4.8,16.7,15.1,,-0.1,0.0,0.0,-0.093,,-9.2,-1.7,-10.9,0.0,2017
Khris Middleton,SF,25,MIL,6,231,12.8,.496,.244,.282,0.0,15.7,7.3,23.4,2.8,0.0,11.1,20.4,,0.0,0.4,0.4,.088,,-0.9,1.8,1.0,0.2,2017
C.J. Miles,SF,29,IND,4,82,9.6,.583,.667,.083,5.6,5.8,5.7,1.7,1.2,1.2,7.4,14.3,,0.1,0.0,0.1,.048,,-2.3,-1.2,-3.5,0.0,2017
Patty Mills,PG,28,SAS,16,416,11.6,.551,.636,.157,1.3,8.4,4.7,15.1,1.6,0.2,12.3,18.2,,0.4,0.2,0.6,.070,,-0.4,-0.3,-0.7,0.1,2017
Paul Millsap,PF,31,ATL,6,219,21.3,.597,.172,.535,4.6,24.1,14.3,21.5,2.2,1.5,15.8,28.1,,0.3,0.4,0.7,.162,,2.0,3.2,5.3,0.4,2017
Nikola Mirotić,PF,25,CHI,6,162,9.5,.478,.700,.200,2.8,17.7,10.4,8.5,1.3,1.9,6.8,16.2,,0.0,0.2,0.2,.058,,-1.7,-0.2,-1.9,0.0,2017
Greg Monroe,C,26,MIL,6,141,24.3,.615,.000,.588,13.5,24.8,18.8,13.3,3.0,2.0,14.6,25.4,,0.3,0.3,0.7,.229,,3.1,2.3,5.4,0.3,2017
Markieff Morris,PF,27,WAS,13,373,12.3,.495,.262,.214,5.6,20.2,12.9,8.8,1.6,4.1,11.7,20.8,,-0.1,0.5,0.4,.052,,-1.4,0.2,-1.2,0.1,2017
Anthony Morrow,SG,31,CHI,3,29,14.5,.607,.000,.222,0.0,11.4,5.8,11.8,0.0,0.0,0.0,15.3,,0.1,0.0,0.1,.141,,-1.3,-0.7,-2.0,0.0,2017
Dejounte Murray,PG,20,SAS,11,168,12.7,.438,.049,.410,2.6,16.5,9.3,23.4,4.9,0.6,18.2,23.2,,-0.3,0.3,0.0,.004,,-4.0,2.6,-1.4,0.0,2017
,,,,,,,,,,,,,,,,,,,,,,,,,,,,2017
Mike Muscala,C,25,ATL,6,81,6.2,.395,.222,.444,8.3,13.9,11.1,3.4,0.6,3.0,4.4,11.8,,0.0,0.1,0.1,.055,,-5.1,-0.1,-5.2,-0.1,2017
Shabazz Napier,PG,25,POR,4,47,17.7,.599,.579,.421,2.1,7.3,4.5,11.2,2.0,0.0,0.0,19.9,,0.1,0.0,0.2,.159,,3.2,1.0,4.2,0.1,2017
Raul Neto,PG,24,UTA,9,60,13.8,.779,.462,.308,0.0,14.1,7.0,10.9,0.9,1.5,16.9,14.1,,0.1,0.0,0.2,.143,,-0.9,2.1,1.2,0.0,2017
Lucas Nogueira,C,24,TOR,3,7,24.6,.521,.000,1.000,34.9,51.4,43.2,0.0,0.0,0.0,0.0,19.3,,0.0,0.0,0.0,.254,,7.4,-3.4,4.0,0.0,2017
Jusuf Nurkić,C,22,POR,1,17,7.4,.333,.333,.000,0.0,73.9,34.3,34.6,0.0,5.0,50.0,14.7,,-0.1,0.0,0.0,-0.133,,-4.0,5.0,1.0,0.0,2017
Daniel Ochefu,C,23,WAS,4,5,-19.4,.000,.000,.000,0.0,23.2,11.6,0.0,0.0,0.0,50.0,17.2,,-0.1,0.0,0.0,-0.454,,-18.6,-4.3,-23.0,0.0,2017
Victor Oladipo,SG,24,OKC,5,181,6.9,.424,.410,.098,1.1,16.4,8.3,8.0,1.9,1.6,8.6,16.5,,-0.2,0.1,-0.1,-0.021,,-4.7,-0.5,-5.2,-0.1,2017
Kelly Olynyk,C,25,BOS,18,346,16.2,.597,.376,.240,4.6,15.1,9.6,16.1,1.9,3.5,13.7,21.0,,0.4,0.3,0.7,.093,,-0.1,1.1,1.0,0.3,2017
Kelly Oubre Jr.,SF,21,WAS,12,184,10.3,.535,.492,.164,5.6,12.0,8.8,3.2,2.7,2.5,9.7,17.0,,0.1,0.2,0.3,.078,,-2.7,0.8,-2.0,0.0,2017
Zaza Pachulia,C,32,GSW,15,212,12.5,.571,.017,.283,9.8,18.6,14.5,7.6,1.8,1.5,17.2,16.5,,0.1,0.4,0.5,.120,,-2.5,0.7,-1.9,0.0,2017
Tony Parker*,PG,34,SAS,8,211,19.5,.616,.196,.144,1.1,10.3,5.5,20.4,1.0,0.0,10.4,24.2,,0.5,0.1,0.6,.139,,3.4,0.1,3.4,0.3,2017
Patrick Patterson,PF,27,TOR,10,185,7.9,.440,.722,.167,0.7,12.3,6.5,15.9,2.0,1.0,13.4,11.3,,-0.1,0.2,0.1,.027,,-0.6,1.2,0.6,0.1,2017
Chris Paul,PG,31,LAC,7,260,27.8,.592,.281,.244,1.9,15.6,8.6,52.9,2.5,0.4,11.3,31.2,,1.0,0.4,1.3,.246,,8.0,2.3,10.4,0.8,2017
Cameron Payne,PG,22,CHI,1,4,12.8,.750,.500,.000,0.0,27.6,14.0,0.0,0.0,0.0,33.3,33.8,,0.0,0.0,0.0,-0.132,,2.8,-2.1,0.7,0.0,2017
Paul Pierce*,SF,39,LAC,7,101,7.0,.569,.556,.056,2.5,15.5,8.8,10.2,1.1,0.0,17.8,10.7,,0.0,0.1,0.1,.059,,-1.1,1.4,0.3,0.1,2017
Jakob Poeltl,C,21,TOR,6,26,19.3,.421,.000,.182,28.2,27.7,27.9,0.0,2.0,3.5,0.0,21.4,,0.0,0.0,0.1,.106,,2.1,-2.8,-0.7,0.0,2017
Otto Porter Jr.,SF,23,WAS,13,428,16.5,.635,.358,.321,4.0,20.3,12.1,7.8,2.4,1.5,7.4,13.5,,0.9,0.6,1.5,.166,,1.8,1.5,3.3,0.6,2017
Bobby Portis,PF,21,CHI,6,121,14.1,.606,.394,.000,4.7,28.3,16.7,9.4,1.3,2.6,15.4,14.5,,0.1,0.2,0.3,.101,,0.1,1.5,1.6,0.1,2017
Norman Powell,SG,23,TOR,9,227,13.0,.567,.415,.293,2.7,12.2,7.5,10.6,2.3,1.2,13.9,22.2,,0.0,0.3,0.3,.061,,-0.1,0.5,0.4,0.1,2017
Taurean Prince,SF,22,ATL,6,187,11.9,.618,.269,.096,4.2,15.0,9.6,6.8,0.5,0.4,11.4,13.9,,0.2,0.2,0.4,.105,,-0.6,0.9,0.3,0.1,2017
,,,,,,,,,,,,,,,,,,,,,,,,,,,,2017
Tim Quarterman,SG,22,POR,2,7,14.6,.750,1.000,.000,0.0,0.0,0.0,23.9,0.0,0.0,0.0,11.9,,0.0,0.0,0.0,.184,,4.0,-0.1,3.9,0.0,2017
Zach Randolph,PF,35,MEM,6,191,11.6,.450,.084,.133,6.1,27.2,16.6,4.0,1.5,1.0,7.4,24.9,,-0.3,0.1,-0.2,-0.049,,-1.6,-2.3,-4.0,-0.1,2017
J.J. Redick,SG,32,LAC,7,206,4.8,.544,.520,.400,0.0,7.6,3.7,4.4,0.5,0.0,18.1,16.8,,-0.2,0.1,0.0,-0.010,,-3.3,-2.1,-5.4,-0.2,2017
Austin Rivers,SG,24,LAC,3,90,3.1,.446,.500,.077,1.4,10.2,5.7,3.4,0.6,1.1,15.7,17.1,,-0.2,0.1,-0.1,-0.062,,-3.6,-1.2,-4.8,-0.1,2017
Andre Roberson,SF,25,OKC,5,185,16.2,.525,.370,.457,9.9,8.0,9.0,7.2,3.2,8.8,11.2,14.4,,0.1,0.2,0.3,.080,,1.1,3.1,4.2,0.3,2017
Glenn Robinson III,SF,23,IND,3,31,21.0,1.090,.333,.333,0.0,11.5,5.7,5.0,0.0,0.0,0.0,9.7,,0.1,0.0,0.1,.199,,5.3,1.7,7.0,0.1,2017
Rajon Rondo,PG,30,CHI,2,67,22.9,.428,.231,.077,11.9,16.5,14.2,50.4,5.4,1.5,13.0,20.8,,0.1,0.1,0.2,.146,,1.8,4.8,6.6,0.1,2017
Terry Rozier,PG,22,BOS,17,277,13.4,.529,.463,.244,4.9,14.0,9.3,17.1,2.0,1.2,9.9,16.5,,0.3,0.2,0.5,.085,,0.0,0.5,0.5,0.2,2017
Domantas Sabonis,PF,20,OKC,2,6,17.5,.420,.333,1.333,0.0,38.1,18.0,0.0,8.1,16.0,0.0,34.0,,0.0,0.0,0.0,.189,,-11.8,11.3,-0.5,0.0,2017
Tomáš Satoranský,SG,25,WAS,10,36,8.6,.488,.000,.833,3.2,12.9,8.0,22.4,1.4,0.0,19.6,12.2,,0.0,0.0,0.0,.040,,-3.5,0.8,-2.7,0.0,2017
Dennis Schröder,PG,23,ATL,6,211,22.6,.586,.364,.336,2.1,5.3,3.7,40.1,1.4,0.0,7.3,27.4,,0.8,0.2,1.0,.226,,6.7,1.0,7.7,0.5,2017
Thabo Sefolosha,SF,32,ATL,4,9,-8.0,.181,.000,4.000,0.0,0.0,0.0,0.0,0.0,0.0,0.0,13.0,,0.0,0.0,0.0,-0.189,,-11.0,-3.5,-14.4,0.0,2017
Wayne Selden,SG,22,MEM,6,106,5.6,.414,.423,.154,3.7,7.3,5.5,10.6,0.5,0.9,6.7,14.1,,-0.1,0.0,-0.1,-0.048,,-3.5,-1.4,-4.9,-0.1,2017
Kevin Séraphin,PF,27,IND,4,59,14.0,.499,.000,.269,15.7,12.1,13.9,10.6,0.0,3.3,12.1,24.5,,0.0,0.0,0.0,.022,,-3.3,-2.0,-5.4,-0.1,2017
Iman Shumpert,SG,26,CLE,17,275,9.9,.548,.433,.283,2.7,16.5,10.0,7.6,1.8,0.9,8.2,11.9,,0.3,0.3,0.6,.098,,-2.2,1.3,-0.9,0.1,2017
Pascal Siakam,PF,22,TOR,2,10,8.4,.000,.000,.000,24.4,12.0,18.2,13.6,5.2,0.0,0.0,9.4,,0.0,0.0,0.0,.005,,-2.4,-0.4,-2.9,0.0,2017
Jonathon Simmons,SG,27,SAS,15,306,15.0,.528,.272,.228,3.3,7.5,5.3,15.3,1.5,0.6,6.8,23.2,,0.4,0.2,0.6,.090,,0.2,0.4,0.6,0.2,2017
Kyle Singler,SF,28,OKC,1,10,-6.0,.000,.000,.000,0.0,11.4,5.4,0.0,0.0,0.0,0.0,4.3,,0.0,0.0,0.0,-0.103,,-12.3,-3.2,-15.5,0.0,2017
Marcus Smart,SG,22,BOS,18,538,11.8,.497,.545,.373,4.8,14.0,9.3,22.3,2.6,2.6,19.6,16.4,,0.0,0.5,0.5,.046,,-1.3,1.3,0.0,0.3,2017
J.R. Smith,SG,31,CLE,18,487,9.9,.698,.808,.111,1.3,8.4,5.0,3.6,1.3,1.0,10.4,10.6,,0.7,0.3,1.0,.095,,-0.1,0.6,0.5,0.3,2017
,,,,,,,,,,,,,,,,,,,,,,,,,,,,2017
Jason Smith,C,30,WAS,13,157,8.6,.565,.256,.359,7.3,14.0,10.7,3.6,0.6,4.1,18.1,15.1,,0.0,0.1,0.2,.047,,-4.5,-1.0,-5.5,-0.1,2017
Tony Snell,SG,25,MIL,6,185,10.8,.682,.705,.000,1.2,8.4,4.6,8.0,0.3,0.5,4.3,11.9,,0.3,0.2,0.5,.140,,1.2,0.4,1.5,0.2,2017
Marreese Speights,C,29,LAC,7,98,15.1,.556,.541,.270,5.1,21.3,13.0,5.1,1.1,2.9,6.8,21.8,,0.1,0.1,0.2,.115,,1.8,-0.2,1.6,0.1,2017
Lance Stephenson,SG,26,IND,4,107,18.4,.584,.340,.075,1.1,22.3,11.5,17.4,0.9,0.0,6.8,24.0,,0.2,0.0,0.2,.109,,1.3,0.4,1.7,0.1,2017
Isaiah Taylor,PG,22,HOU,3,10,-1.2,.000,.500,.000,11.1,10.5,10.8,13.0,0.0,0.0,0.0,8.8,,0.0,0.0,0.0,-0.090,,-6.3,-3.0,-9.3,0.0,2017
Jeff Teague,PG,28,IND,4,142,18.3,.642,.378,.400,0.0,10.9,5.4,25.6,1.4,2.1,13.1,18.8,,0.4,0.0,0.4,.143,,2.5,0.1,2.6,0.2,2017
Mirza Teletović,PF,31,MIL,3,27,-3.5,.250,.667,.000,0.0,14.4,6.7,0.0,2.0,0.0,14.3,12.4,,-0.1,0.0,-0.1,-0.106,,-9.5,-2.6,-12.2,-0.1,2017
Jason Terry,SG,39,MIL,6,68,6.7,.407,.556,.056,3.3,11.4,7.1,11.5,2.3,1.4,9.8,14.3,,-0.1,0.1,0.0,.032,,-3.7,2.0,-1.7,0.0,2017
Isaiah Thomas,PG,27,BOS,15,521,18.1,.563,.414,.425,1.1,9.8,5.3,33.0,1.3,0.3,13.9,31.3,,0.7,0.1,0.8,.077,,2.9,-2.3,0.6,0.3,2017
Klay Thompson,SG,26,GSW,17,596,9.3,.507,.447,.139,2.1,9.3,6.0,8.0,1.1,0.7,8.7,19.8,,-0.1,0.7,0.6,.049,,-1.4,-1.8,-3.3,-0.2,2017
Tristan Thompson,C,25,CLE,18,562,14.5,.625,.000,.652,15.1,16.0,15.5,6.1,0.8,1.9,15.1,11.1,,1.3,0.4,1.8,.150,,0.7,-0.9,-0.1,0.3,2017
P.J. Tucker,SF,31,TOR,10,251,7.6,.476,.571,.163,7.3,20.1,13.7,6.6,1.2,1.1,13.2,11.3,,0.0,0.3,0.2,.045,,-2.6,0.4,-2.2,0.0,2017
Evan Turner,SF,28,POR,4,124,12.8,.512,.455,.485,2.4,18.4,9.8,18.8,2.6,1.4,14.9,15.8,,0.0,0.1,0.1,.041,,-0.1,1.7,1.5,0.1,2017
Myles Turner,C,20,IND,4,133,9.8,.452,.136,.182,5.2,18.8,11.9,3.2,2.7,3.7,11.2,17.6,,-0.1,0.1,0.0,-0.014,,-4.8,-0.3,-5.1,-0.1,2017
Jonas Valančiūnas,C,24,TOR,10,226,15.6,.586,.012,.407,4.9,30.8,17.9,1.6,0.5,2.4,12.0,22.5,,0.1,0.3,0.4,.081,,-1.0,-0.8,-1.8,0.0,2017
Denzel Valentine,SG,23,CHI,4,22,6.2,.417,.667,.000,0.0,40.1,20.4,13.6,0.0,4.7,25.0,16.4,,-0.1,0.0,0.0,-0.053,,-4.5,1.4,-3.2,0.0,2017
Fred VanVleet,PG,22,TOR,7,29,19.9,.778,.556,.000,0.0,4.1,2.1,26.1,1.8,0.0,10.0,16.2,,0.1,0.0,0.1,.213,,3.4,1.9,5.2,0.1,2017
Rashad Vaughn,SG,20,MIL,3,10,18.8,.750,.500,.000,0.0,0.0,0.0,0.0,0.0,0.0,0.0,19.1,,0.0,0.0,0.0,.174,,7.7,-1.2,6.6,0.0,2017
Noah Vonleh,PF,21,POR,4,100,7.9,.446,.000,.278,8.9,22.9,15.4,12.1,0.5,2.6,22.9,10.9,,-0.1,0.0,0.0,-0.013,,-3.1,0.1,-2.9,0.0,2017
Dwyane Wade*,SG,35,CHI,6,190,15.5,.472,.198,.244,3.6,13.9,8.8,21.5,1.4,4.3,9.5,25.0,,0.1,0.2,0.2,.063,,1.0,0.0,1.0,0.1,2017
,,,,,,,,,,,,,,,,,,,,,,,,,,,,2017
John Wall,PG,26,WAS,13,507,23.0,.548,.217,.331,1.6,9.4,5.5,45.7,2.2,2.7,14.6,32.1,,0.9,0.5,1.4,.136,,6.2,-0.4,5.7,1.0,2017
David West,C,36,GSW,17,221,16.6,.604,.034,.153,3.7,17.8,11.2,22.0,1.5,4.8,13.7,14.2,,0.4,0.4,0.9,.185,,1.1,3.9,5.0,0.4,2017
Russell Westbrook,PG,28,OKC,5,194,27.7,.511,.322,.461,4.7,28.9,16.1,55.7,3.0,1.0,14.1,47.0,,0.2,0.3,0.4,.103,,7.5,2.2,9.7,0.6,2017
Deron Williams,PG,32,CLE,18,262,10.0,.567,.484,.172,1.4,8.5,5.1,19.4,1.9,0.3,19.8,14.6,,0.2,0.2,0.4,.073,,-1.9,-0.5,-2.4,0.0,2017
Derrick Williams,PF,25,CLE,8,38,17.9,.661,.333,.133,3.2,5.8,4.6,16.4,0.0,2.2,15.9,22.2,,0.1,0.0,0.1,.118,,4.2,-0.8,3.4,0.1,2017
Lou Williams,SG,30,HOU,11,272,12.6,.528,.331,.246,2.9,8.9,6.0,8.8,1.3,0.3,9.7,23.4,,0.1,0.2,0.3,.052,,0.0,-1.8,-1.7,0.0,2017
Troy Williams,SF,22,HOU,5,19,-14.2,.051,.556,.222,11.7,27.7,19.9,6.8,0.0,0.0,16.8,27.5,,-0.2,0.0,-0.2,-0.514,,-15.3,-9.5,-24.9,-0.1,2017
Kyle Wiltjer,PF,24,HOU,1,5,26.1,1.500,1.000,.000,0.0,0.0,0.0,0.0,0.0,0.0,0.0,8.8,,0.0,0.0,0.0,.247,,11.9,0.9,12.8,0.0,2017
Jeff Withey,C,26,UTA,3,21,14.1,.512,.000,.500,17.1,5.7,11.4,7.4,2.5,4.2,0.0,11.1,,0.0,0.0,0.1,.178,,-1.6,2.6,1.0,0.0,2017
Brandan Wright,PF,29,MEM,2,12,11.4,.400,.000,.000,10.8,10.8,10.8,0.0,0.0,15.3,16.7,25.1,,0.0,0.0,0.0,-0.151,,-2.2,-0.7,-2.9,0.0,2017
Delon Wright,PG,24,TOR,9,92,14.7,.623,.353,.412,5.3,11.7,8.6,22.2,2.2,1.0,19.9,12.8,,0.1,0.1,0.2,.123,,1.4,1.8,3.1,0.1,2017
James Young,SG,21,BOS,10,39,9.1,.500,.933,.000,2.9,18.6,10.5,11.5,0.0,0.0,6.3,18.6,,0.0,0.0,0.0,.014,,0.2,-2.4,-2.2,0.0,2017
Thaddeus Young,PF,28,IND,4,140,18.0,.553,.103,.256,18.2,11.9,15.1,10.3,2.9,0.7,12.1,15.4,,0.3,0.0,0.3,.113,,1.6,0.6,2.2,0.1,2017
Tyler Zeller,C,27,BOS,11,78,15.8,.561,.000,.320,11.6,17.1,14.3,16.3,0.0,2.2,12.3,18.9,,0.1,0.0,0.2,.099,,-0.2,-1.0,-1.2,0.0,2017
Paul Zipser,SF,22,CHI,6,136,8.5,.602,.485,.242,2.5,14.6,8.7,3.4,0.4,0.8,16.1,14.4,,0.1,0.1,0.1,.048,,-2.9,-0.7,-3.6,-0.1,2017
