Player,Pos,Age,Tm,G,GS,MP,FG,FGA,FG%,3P,3PA,3P%,2P,2PA,2P%,eFG%,FT,FTA,FT%,ORB,DRB,TRB,AST,STL,BLK,TOV,PF,PTS,season
Damian Lillard,PG,24,POR,5,5,40.2,7.8,19.2,.406,1.0,6.2,.161,6.8,13.0,.523,.432,5.0,6.4,.781,0.4,3.6,4.0,4.6,0.4,0.6,2.4,3.0,21.6,2015
Shaun Livingston,PG,29,GSW,21,0,17.9,2.0,3.8,.532,0.0,0.0,.000,2.0,3.7,.538,.532,1.0,1.2,.840,0.6,1.8,2.4,1.8,0.4,0.2,1.0,1.5,5.0,2015
Brook Lopez,C,26,BRK,6,6,39.0,7.2,14.5,.494,0.0,0.0,,7.2,14.5,.494,.494,5.5,6.7,.825,3.3,5.7,9.0,0.8,0.7,2.2,1.0,3.0,19.8,2015
Robin Lopez,C,26,POR,5,5,23.4,1.8,3.0,.600,0.0,0.0,,1.8,3.0,.600,.600,1.6,1.6,1.000,1.8,2.6,4.4,0.6,0.2,1.0,1.0,3.0,5.2,2015
Kevin Love,PF,26,CLE,4,4,26.8,4.3,10.3,.415,2.3,5.3,.429,2.0,5.0,.400,.524,3.5,4.8,.737,1.5,5.5,7.0,2.5,0.3,0.5,1.5,3.0,14.3,2015
Kyle Lowry,PG,28,TOR,4,4,32.8,4.5,14.3,.316,1.3,5.8,.217,3.3,8.5,.382,.360,2.0,2.8,.727,1.8,3.8,5.5,4.8,1.3,0.0,3.0,4.5,12.3,2015
Shelvin Mack,PG,24,ATL,10,0,9.9,1.5,3.9,.385,0.6,2.1,.286,0.9,1.8,.500,.462,0.3,0.6,.500,0.2,0.9,1.1,1.0,0.8,0.0,0.2,0.7,3.9,2015
Shawn Marion,SF,36,CLE,6,0,4.2,0.2,1.0,.167,0.0,0.0,,0.2,1.0,.167,.167,0.0,0.0,,0.3,0.7,1.0,0.2,0.3,0.0,0.0,0.2,0.3,2015
O.J. Mayo,SG,27,MIL,6,0,26.0,3.0,9.0,.333,1.0,3.2,.316,2.0,5.8,.343,.389,2.0,2.0,1.000,0.2,3.2,3.3,3.0,1.2,0.2,1.5,2.3,9.0,2015
James Michael McAdoo,PF,22,GSW,5,0,2.0,0.4,0.6,.667,0.0,0.0,,0.4,0.6,.667,.667,0.0,0.0,,0.2,0.6,0.8,0.0,0.0,0.2,0.2,0.0,0.8,2015
CJ McCollum,SG,23,POR,5,1,33.2,6.4,13.4,.478,2.2,4.6,.478,4.2,8.8,.477,.560,2.0,2.6,.769,0.2,3.8,4.0,0.4,1.2,0.2,1.2,2.6,17.0,2015
Doug McDermott,SF,23,CHI,3,0,3.3,0.3,1.0,.333,0.3,0.7,.500,0.0,0.3,.000,.500,0.7,0.7,1.000,0.3,0.3,0.7,0.3,0.0,0.0,0.3,0.0,1.7,2015
Khris Middleton,SF,23,MIL,6,6,38.7,5.8,15.3,.380,1.8,5.7,.324,4.0,9.7,.414,.440,2.3,2.5,.933,1.2,2.5,3.7,2.0,2.3,0.5,1.7,2.3,15.8,2015
Mike Miller,SF,34,CLE,9,1,7.2,0.3,0.6,.600,0.3,0.6,.600,0.0,0.0,,.900,0.0,0.0,,0.0,1.1,1.1,0.0,0.1,0.1,0.1,0.7,1.0,2015
Patty Mills,PG,26,SAS,7,0,16.0,3.0,6.0,.500,2.3,4.0,.571,0.7,2.0,.357,.690,1.9,1.9,1.000,0.6,2.1,2.7,1.1,0.3,0.0,0.7,2.1,10.1,2015
Paul Millsap,PF,29,ATL,16,15,35.4,5.3,13.1,.407,0.9,3.1,.306,4.4,10.0,.438,.443,3.6,4.9,.744,2.3,6.4,8.7,3.4,1.6,0.9,2.1,3.3,15.2,2015
Nikola Mirotić,PF,23,CHI,11,0,14.9,1.8,6.0,.303,0.6,2.7,.233,1.2,3.3,.361,.356,1.5,1.8,.800,0.6,2.1,2.7,0.8,0.5,0.5,0.7,2.0,5.7,2015
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2015
Nazr Mohammed,C,37,CHI,3,0,4.7,0.7,2.3,.286,0.0,0.3,.000,0.7,2.0,.333,.286,0.0,0.0,,1.0,0.7,1.7,0.0,0.0,0.3,0.0,0.0,1.3,2015
E'Twaun Moore,SG,25,CHI,3,0,3.0,0.7,2.0,.333,0.3,0.3,1.000,0.3,1.7,.200,.417,0.0,0.0,,0.0,1.0,1.0,0.0,0.7,0.0,0.0,0.3,1.7,2015
Darius Morris,PG,24,BRK,1,0,5.0,0.0,1.0,.000,0.0,0.0,,0.0,1.0,.000,.000,0.0,0.0,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2015
Timofey Mozgov,C,28,CLE,20,20,26.5,3.7,7.4,.500,0.0,0.0,,3.7,7.4,.500,.500,3.2,4.1,.790,2.9,4.5,7.3,0.7,0.4,1.8,1.9,2.9,10.6,2015
Mike Muscala,PF,23,ATL,10,0,10.2,2.0,3.3,.606,0.2,0.8,.250,1.8,2.5,.720,.636,0.0,0.0,,0.8,1.0,1.8,0.1,0.1,0.3,0.4,1.3,4.2,2015
Joakim Noah,C,29,CHI,12,12,32.9,2.6,6.3,.408,0.0,0.0,,2.6,6.3,.408,.408,0.6,1.7,.350,3.8,7.3,11.0,3.2,0.8,1.2,1.7,3.1,5.8,2015
Dirk Nowitzki*,PF,36,DAL,5,5,36.2,7.6,16.8,.452,0.8,3.4,.235,6.8,13.4,.507,.476,5.2,5.6,.929,0.8,9.6,10.4,2.4,0.4,0.4,2.0,3.2,21.2,2015
Johnny O'Bryant,PF,21,MIL,1,0,12.0,3.0,8.0,.375,0.0,0.0,,3.0,8.0,.375,.375,0.0,0.0,,1.0,2.0,3.0,0.0,0.0,0.0,0.0,1.0,6.0,2015
Kelly Olynyk,C,23,BOS,4,0,13.3,1.8,3.3,.538,0.8,1.5,.500,1.0,1.8,.571,.654,0.3,0.5,.500,0.5,0.8,1.3,0.5,0.5,0.5,1.0,3.0,4.5,2015
Zaza Pachulia,C,30,MIL,6,6,21.5,2.7,6.7,.400,0.0,0.0,,2.7,6.7,.400,.400,1.3,2.2,.615,1.8,4.8,6.7,1.5,1.7,0.5,0.8,2.5,6.7,2015
Kostas Papanikolaou,SF,24,HOU,8,0,2.6,0.1,0.5,.250,0.0,0.4,.000,0.1,0.1,1.000,.250,0.1,0.3,.500,0.0,0.3,0.3,0.0,0.0,0.0,0.6,0.5,0.4,2015
Tony Parker*,PG,32,SAS,7,7,30.0,4.7,13.0,.363,0.0,1.3,.000,4.7,11.7,.402,.363,1.4,2.4,.588,0.6,2.7,3.3,3.6,0.3,0.0,1.6,2.0,10.9,2015
Chandler Parsons,SF,26,DAL,1,1,37.0,5.0,15.0,.333,0.0,4.0,.000,5.0,11.0,.455,.333,0.0,0.0,,0.0,6.0,6.0,2.0,0.0,0.0,1.0,1.0,10.0,2015
Patrick Patterson,PF,25,TOR,4,0,26.5,3.8,6.8,.556,1.8,3.8,.467,2.0,3.0,.667,.685,1.0,1.0,1.000,1.0,2.5,3.5,1.3,0.8,0.0,0.8,1.3,10.3,2015
Chris Paul,PG,29,LAC,12,12,37.1,7.9,15.8,.503,2.3,5.4,.415,5.7,10.3,.548,.574,4.0,4.3,.941,0.6,3.8,4.4,8.8,1.8,0.3,2.2,3.1,22.1,2015
Kendrick Perkins,C,30,CLE,8,0,4.1,0.3,1.0,.250,0.0,0.0,,0.3,1.0,.250,.250,0.8,1.3,.600,0.3,0.9,1.1,0.0,0.0,0.4,0.5,0.8,1.3,2015
Paul Pierce*,SF,37,WAS,10,10,29.8,4.8,9.9,.485,3.3,6.3,.524,1.5,3.6,.417,.652,1.7,2.0,.850,0.0,4.2,4.2,0.9,0.6,0.7,1.0,3.3,14.6,2015
Mason Plumlee,C,24,BRK,6,0,8.2,0.7,1.0,.667,0.0,0.0,,0.7,1.0,.667,.667,0.7,1.8,.364,0.3,1.0,1.3,0.3,0.7,0.3,0.5,1.7,2.0,2015
Miles Plumlee,C,26,MIL,1,0,16.0,1.0,8.0,.125,0.0,0.0,,1.0,8.0,.125,.125,1.0,2.0,.500,3.0,3.0,6.0,1.0,0.0,1.0,1.0,1.0,3.0,2015
Quincy Pondexter,SF,26,NOP,4,4,31.0,2.5,7.0,.357,0.8,2.5,.300,1.8,4.5,.389,.411,1.5,1.8,.857,0.8,4.3,5.0,3.0,1.8,0.0,0.3,3.3,7.3,2015
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2015
Otto Porter Jr.,SF,21,WAS,10,0,33.1,3.9,8.8,.443,1.2,3.2,.375,2.7,5.6,.482,.511,1.0,2.1,.476,2.4,5.6,8.0,1.8,1.2,0.2,0.6,1.6,10.0,2015
Dwight Powell,PF,23,DAL,2,0,1.5,0.0,0.5,.000,0.0,0.0,,0.0,0.5,.000,.000,0.0,0.0,,0.0,0.5,0.5,0.5,0.0,0.0,0.0,0.5,0.0,2015
Phil Pressey,PG,23,BOS,2,0,2.5,0.0,1.5,.000,0.0,0.5,.000,0.0,1.0,.000,.000,0.0,0.0,,0.5,0.0,0.5,0.0,0.0,0.5,0.0,0.5,0.0,2015
Pablo Prigioni,PG,37,HOU,17,0,17.2,1.1,3.4,.333,0.7,2.4,.293,0.4,0.9,.438,.439,0.2,0.2,.750,0.4,0.8,1.1,2.3,0.9,0.0,0.7,2.4,3.1,2015
Zach Randolph,PF,33,MEM,11,11,34.7,6.5,15.3,.423,0.1,0.5,.200,6.4,14.8,.429,.426,2.6,3.0,.879,2.9,5.5,8.5,2.1,0.5,0.0,2.1,3.4,15.6,2015
J.J. Redick,SG,30,LAC,14,14,38.6,5.0,11.5,.435,2.5,6.3,.398,2.5,5.2,.479,.543,2.4,2.5,.943,0.0,2.1,2.1,1.7,0.7,0.4,1.9,2.6,14.9,2015
Austin Rivers,SG,22,LAC,14,2,17.9,3.3,7.5,.438,0.9,2.5,.371,2.4,5.0,.471,.500,0.9,1.4,.632,0.4,1.3,1.7,1.1,0.7,0.3,0.9,2.0,8.4,2015
Rajon Rondo,PG,28,DAL,2,2,18.5,4.5,10.0,.450,0.5,1.0,.500,4.0,9.0,.444,.475,0.0,0.0,,0.5,0.5,1.0,3.0,0.0,0.0,1.0,3.0,9.5,2015
Derrick Rose,PG,26,CHI,12,12,37.8,7.8,19.6,.396,1.9,5.5,.348,5.8,14.1,.414,.445,2.9,3.3,.897,1.1,3.8,4.8,6.5,1.2,0.5,3.2,1.8,20.3,2015
Terrence Ross,SF,23,TOR,4,4,26.8,2.8,7.3,.379,1.5,4.5,.333,1.3,2.8,.455,.483,0.0,0.0,,0.0,1.5,1.5,1.0,0.8,1.0,0.5,2.5,7.0,2015
Brandon Rush,SG,29,GSW,3,0,2.3,0.3,2.0,.167,0.3,0.7,.500,0.0,1.3,.000,.250,0.0,0.0,,0.3,0.7,1.0,0.0,0.0,0.0,0.0,0.7,1.0,2015
Dennis Schröder,PG,21,ATL,16,0,18.1,3.5,9.1,.386,0.5,2.1,.235,3.0,6.9,.432,.414,1.5,1.8,.857,0.3,1.5,1.8,3.9,0.6,0.0,1.7,1.8,9.0,2015
Mike Scott,PF,26,ATL,11,0,15.6,1.9,5.0,.382,0.4,2.4,.154,1.5,2.6,.586,.418,0.4,0.4,1.000,1.5,2.7,4.2,0.5,0.5,0.0,0.6,1.5,4.5,2015
Kevin Séraphin,C,25,WAS,6,0,12.0,2.5,5.2,.484,0.0,0.0,,2.5,5.2,.484,.484,0.5,1.0,.500,0.5,2.7,3.2,0.3,0.3,0.2,0.7,1.7,5.5,2015
Ramon Sessions,PG,28,WAS,10,3,21.8,2.6,7.0,.371,1.0,2.5,.400,1.6,4.5,.356,.443,1.3,1.9,.684,0.2,2.2,2.4,2.3,0.4,0.1,1.0,1.4,7.5,2015
Iman Shumpert,SG,24,CLE,20,16,34.8,3.0,8.2,.360,1.7,4.7,.355,1.3,3.6,.366,.460,1.5,2.0,.750,1.2,3.8,4.9,1.2,1.3,0.8,0.7,2.5,9.1,2015
Marcus Smart,PG,20,BOS,4,3,22.5,3.5,7.3,.483,0.8,3.3,.231,2.8,4.0,.688,.534,2.0,3.8,.533,1.3,1.5,2.8,1.3,0.3,0.3,1.0,3.0,9.8,2015
Greg Smith,PF,24,DAL,1,0,1.0,0.0,0.0,,0.0,0.0,,0.0,0.0,,,0.0,0.0,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2015
J.R. Smith,SG,29,CLE,18,4,31.1,4.6,11.4,.403,2.8,7.9,.359,1.8,3.6,.500,.527,0.8,1.1,.700,0.5,4.2,4.7,1.2,0.9,0.6,0.8,3.0,12.8,2015
Josh Smith,PF,29,HOU,17,8,23.3,5.0,11.4,.438,1.6,4.2,.380,3.4,7.2,.472,.508,1.9,4.4,.432,1.5,4.1,5.6,2.7,0.5,1.0,2.2,2.4,13.5,2015
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2015
Russ Smith,PG,23,MEM,2,0,1.5,0.0,0.0,,0.0,0.0,,0.0,0.0,,,0.0,0.0,,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,2015
Tony Snell,SF,23,CHI,11,0,12.7,1.4,4.0,.341,0.8,2.5,.333,0.5,1.5,.353,.443,0.4,0.4,1.000,0.1,1.5,1.5,0.5,0.0,0.3,0.5,1.2,3.9,2015
Marreese Speights,C,27,GSW,10,0,6.7,1.4,4.2,.333,0.0,0.0,,1.4,4.2,.333,.333,0.9,1.5,.600,0.8,1.3,2.1,0.4,0.4,0.3,0.4,1.4,3.7,2015
Tiago Splitter,C,30,SAS,7,7,17.6,1.3,3.4,.375,0.0,0.0,,1.3,3.4,.375,.375,0.9,2.7,.316,1.9,2.6,4.4,1.3,0.6,0.1,1.0,2.4,3.4,2015
Greg Stiemsma,C,29,TOR,1,0,2.0,2.0,2.0,1.000,0.0,0.0,,2.0,2.0,1.000,1.000,1.0,2.0,.500,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,5.0,2015
Amar'e Stoudemire,PF,32,DAL,5,0,15.0,3.0,7.0,.429,0.0,0.0,,3.0,7.0,.429,.429,1.8,2.6,.692,1.4,1.8,3.2,0.6,0.2,0.6,1.4,3.2,7.8,2015
Jared Sullinger,PF,22,BOS,4,0,20.0,5.3,9.5,.553,0.8,2.3,.333,4.5,7.3,.621,.592,1.0,1.8,.571,2.3,4.8,7.0,0.3,0.0,0.8,1.3,3.0,12.3,2015
Jeff Teague,PG,26,ATL,16,16,33.1,6.1,14.9,.410,1.3,4.1,.323,4.8,10.9,.443,.454,3.3,3.8,.867,0.6,2.6,3.2,6.7,1.5,0.4,2.7,2.1,16.8,2015
Mirza Teletović,PF,29,BRK,3,0,5.3,0.0,1.7,.000,0.0,1.3,.000,0.0,0.3,.000,.000,0.0,0.0,,0.0,1.3,1.3,0.0,0.3,0.0,0.3,0.3,0.0,2015
Garrett Temple,SG,28,WAS,4,0,6.5,0.3,1.5,.167,0.0,0.8,.000,0.3,0.8,.333,.167,1.3,2.0,.625,0.3,0.5,0.8,0.3,0.5,0.0,0.8,1.0,1.8,2015
Jason Terry,SG,37,HOU,17,17,28.6,3.4,7.9,.425,1.7,4.8,.354,1.6,3.1,.538,.534,0.8,0.9,.813,0.4,1.9,2.2,2.8,0.9,0.1,1.2,2.7,9.2,2015
Isaiah Thomas,PG,25,BOS,4,0,29.8,4.5,13.5,.333,0.8,4.5,.167,3.8,9.0,.417,.361,7.8,8.0,.969,0.3,2.8,3.0,7.0,0.8,0.0,3.5,2.5,17.5,2015
Klay Thompson,SG,24,GSW,21,21,36.2,7.1,15.9,.446,2.7,7.0,.390,4.4,9.0,.489,.531,1.7,2.1,.800,0.4,3.4,3.9,2.6,0.8,0.9,2.0,3.0,18.6,2015
Tristan Thompson,PF,23,CLE,20,15,36.4,3.6,6.5,.558,0.0,0.0,,3.6,6.5,.558,.558,2.4,4.1,.585,4.4,6.4,10.8,0.5,0.3,1.2,0.8,2.5,9.6,2015
Hedo Türkoğlu,SF,35,LAC,11,0,5.0,0.4,1.5,.235,0.2,1.2,.154,0.2,0.4,.500,.294,0.0,0.0,,0.1,0.5,0.6,0.4,0.4,0.1,0.2,0.9,0.9,2015
Evan Turner,SG,26,BOS,4,4,29.5,4.0,11.0,.364,0.5,1.0,.500,3.5,10.0,.350,.386,2.0,2.3,.889,0.5,6.8,7.3,4.8,0.8,0.0,2.3,2.8,10.5,2015
Ekpe Udoh,PF,27,LAC,4,0,3.0,0.3,0.8,.333,0.0,0.0,,0.3,0.8,.333,.333,0.0,0.0,,0.0,0.8,0.8,0.0,0.0,0.0,0.0,0.8,0.5,2015
Beno Udrih,PG,32,MEM,10,0,17.5,3.1,7.3,.425,0.4,1.6,.250,2.7,5.7,.474,.452,1.0,1.2,.833,0.4,1.6,2.0,2.1,0.5,0.0,0.4,1.6,7.6,2015
Jonas Valančiūnas,C,22,TOR,4,4,26.5,4.8,9.5,.500,0.0,0.0,,4.8,9.5,.500,.500,1.8,2.0,.875,2.3,7.0,9.3,0.5,0.5,0.3,1.0,1.8,11.3,2015
Greivis Vásquez,PG,28,TOR,4,0,25.3,2.8,7.3,.379,1.3,3.5,.357,1.5,3.8,.400,.466,0.8,0.8,1.000,0.0,1.8,1.8,3.0,0.5,0.0,1.0,3.8,7.5,2015
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2015
Charlie Villanueva,PF,30,DAL,5,0,8.6,2.2,5.0,.440,1.6,3.8,.421,0.6,1.2,.500,.600,0.0,0.0,,0.8,1.8,2.6,0.6,0.2,0.2,0.0,2.0,6.0,2015
John Wall,PG,24,WAS,7,7,39.0,6.1,15.7,.391,0.4,2.4,.176,5.7,13.3,.430,.405,4.7,5.6,.846,0.7,4.0,4.7,11.9,1.4,1.4,3.9,1.9,17.4,2015
Gerald Wallace,SF,32,BOS,1,0,4.0,0.0,1.0,.000,0.0,0.0,,0.0,1.0,.000,.000,0.0,0.0,,0.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,2015
Martell Webster,SF,28,WAS,1,0,4.0,1.0,2.0,.500,0.0,1.0,.000,1.0,1.0,1.000,.500,0.0,0.0,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2.0,2015
Deron Williams,PG,30,BRK,6,6,32.0,4.5,11.5,.391,1.8,4.3,.423,2.7,7.2,.372,.471,1.0,1.2,.857,0.5,5.7,6.2,5.5,1.3,0.0,2.7,3.0,11.8,2015
Lou Williams,SG,28,TOR,4,0,25.5,4.0,12.8,.314,1.0,5.3,.190,3.0,7.5,.400,.353,3.8,4.5,.833,0.5,1.3,1.8,1.3,1.5,0.0,0.8,2.3,12.8,2015
Thaddeus Young,PF,26,BRK,6,6,31.7,4.8,11.0,.439,0.0,0.7,.000,4.8,10.3,.468,.439,0.8,2.0,.417,2.8,4.3,7.2,2.7,0.8,0.2,2.3,2.5,10.5,2015
Tyler Zeller,C,25,BOS,4,4,22.5,3.8,7.3,.517,0.0,0.0,,3.8,7.3,.517,.517,1.0,1.3,.800,0.5,4.0,4.5,0.5,0.5,0.3,1.0,1.3,8.5,2015
