Player,Pos,Age,Tm,G,GS,MP,FG,FGA,FG%,3P,3PA,3P%,2P,2PA,2P%,eFG%,FT,FTA,FT%,ORB,DRB,TRB,AST,STL,BLK,TOV,PF,PTS,season
Trey Lyles,PF,27,SAC,7,0,16.9,2.4,5.7,.425,1.3,3.9,.333,1.1,1.9,.615,.538,0.4,0.7,.600,1.3,4.4,5.7,0.7,0.3,0.0,0.4,1.7,6.6,2023
Terance Mann,SG,26,LAC,5,0,26.6,3.8,6.6,.576,1.8,3.8,.474,2.0,2.8,.714,.712,1.2,1.8,.667,1.4,1.8,3.2,2.2,0.8,0.2,1.8,3.4,10.6,2023
Caleb Martin,SF,27,MIA,23,4,30.2,4.7,9.0,.529,1.9,4.5,.423,2.8,4.4,.637,.636,1.3,1.5,.829,1.2,4.3,5.4,1.6,0.9,0.4,1.0,2.4,12.7,2023
Wesley Matthews,SF,36,MIL,2,0,20.5,2.0,4.5,.444,2.0,3.5,.571,0.0,1.0,.000,.667,0.0,0.0,,0.5,1.0,1.5,0.5,1.0,0.5,0.0,1.5,6.0,2023
Tyrese Maxey,SG,22,PHI,11,11,38.5,7.5,17.5,.427,3.1,7.7,.400,4.4,9.7,.449,.516,2.5,2.8,.903,0.8,4.0,4.8,2.3,1.4,0.5,0.7,2.4,20.5,2023
Miles McBride,PG,22,NYK,8,0,2.5,0.1,0.5,.250,0.1,0.4,.333,0.0,0.1,.000,.375,0.0,0.0,,0.0,0.3,0.3,0.1,0.0,0.1,0.0,0.1,0.4,2023
Jalen McDaniels,SF,25,PHI,8,0,12.8,1.0,2.5,.400,0.4,1.1,.333,0.6,1.4,.455,.475,0.0,0.0,,0.4,1.6,2.0,0.6,0.1,0.0,0.4,1.0,2.4,2023
Jordan McLaughlin,PG,26,MIN,2,0,7.0,0.0,2.0,.000,0.0,1.0,.000,0.0,1.0,.000,.000,0.0,0.0,,0.0,1.0,1.0,1.0,0.0,0.0,0.0,1.0,0.0,2023
De'Anthony Melton,SG,24,PHI,11,0,24.9,2.8,7.4,.383,1.7,4.5,.388,1.1,2.9,.375,.500,0.5,0.7,.750,1.3,2.0,3.3,1.6,1.2,0.8,0.7,1.8,7.9,2023
Chimezie Metu,PF,25,SAC,3,0,2.0,0.0,0.3,.000,0.0,0.0,,0.0,0.3,.000,.000,0.7,1.0,.667,0.3,0.0,0.3,0.0,0.0,0.0,0.3,0.0,0.7,2023
Khris Middleton,SF,31,MIL,5,5,34.6,8.0,17.2,.465,2.6,6.4,.406,5.4,10.8,.500,.541,5.2,6.0,.867,1.4,5.0,6.4,6.2,0.6,0.0,3.4,3.0,23.8,2023
Patty Mills,PG,34,BRK,1,0,5.0,0.0,2.0,.000,0.0,2.0,.000,0.0,0.0,,.000,0.0,0.0,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,2023
Shake Milton,SG,26,PHI,6,0,3.5,0.5,0.8,.600,0.0,0.2,.000,0.5,0.7,.750,.600,0.3,0.3,1.000,0.0,0.5,0.5,0.3,0.3,0.0,0.2,0.5,1.3,2023
Josh Minott,SF,20,MIN,1,0,6.0,0.0,1.0,.000,0.0,1.0,.000,0.0,0.0,,.000,0.0,0.0,,0.0,0.0,0.0,0.0,2.0,1.0,1.0,1.0,0.0,2023
Davion Mitchell,PG,24,SAC,7,0,20.0,2.7,6.6,.413,1.0,3.9,.259,1.7,2.7,.632,.489,0.7,0.9,.833,0.4,0.9,1.3,1.7,0.9,0.1,0.9,1.0,7.1,2023
Donovan Mitchell,SG,26,CLE,5,5,41.4,9.0,20.8,.433,2.6,9.0,.289,6.4,11.8,.542,.495,2.6,3.6,.722,0.6,4.4,5.0,7.2,2.0,0.6,3.8,2.8,23.2,2023
Evan Mobley,PF,21,CLE,5,5,37.6,4.4,9.6,.458,0.0,0.2,.000,4.4,9.4,.468,.458,1.0,1.6,.625,3.0,7.0,10.0,2.0,0.6,1.2,2.4,2.6,9.8,2023
Malik Monk,SG,24,SAC,7,0,29.3,5.4,13.3,.409,1.9,5.6,.333,3.6,7.7,.463,.478,6.3,7.0,.898,0.9,4.6,5.4,3.6,0.7,0.4,2.0,2.1,19.0,2023
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2023
Moses Moody,SG,20,GSW,12,0,13.4,1.9,3.6,.535,1.1,1.8,.591,0.8,1.8,.476,.686,0.9,1.0,.917,0.6,2.0,2.6,0.7,0.4,0.3,0.2,1.5,5.8,2023
Wendell Moore Jr.,SG,21,MIN,1,0,2.0,0.0,0.0,,0.0,0.0,,0.0,0.0,,,0.0,0.0,,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,2023
Ja Morant,PG,23,MEM,5,5,37.4,9.0,21.2,.425,2.6,6.2,.419,6.4,15.0,.427,.486,4.0,5.2,.769,1.6,5.2,6.8,7.0,1.8,0.2,3.4,2.4,24.6,2023
Marcus Morris,PF,33,LAC,3,2,22.7,3.3,9.7,.345,0.7,4.0,.167,2.7,5.7,.471,.379,1.3,1.3,1.000,0.3,3.7,4.0,0.0,0.3,0.3,0.3,2.0,8.7,2023
Dejounte Murray,SG,26,ATL,5,5,38.0,9.2,20.6,.447,2.8,7.4,.378,6.4,13.2,.485,.515,1.8,1.8,1.000,1.8,5.4,7.2,6.8,2.0,0.2,2.0,1.4,23.0,2023
Jamal Murray,PG,25,DEN,20,20,40.0,9.7,20.5,.473,3.0,7.5,.396,6.8,13.1,.517,.545,3.8,4.1,.926,0.8,4.9,5.7,7.1,1.5,0.3,2.5,2.1,26.1,2023
Keegan Murray,SF,22,SAC,7,7,27.7,3.7,8.3,.448,1.7,4.6,.375,2.0,3.7,.538,.552,0.6,0.9,.667,2.1,4.1,6.3,0.7,0.6,0.3,0.6,2.6,9.7,2023
Mike Muscala,C,31,BOS,6,0,3.5,0.3,0.7,.500,0.3,0.7,.500,0.0,0.0,,.750,0.5,0.7,.750,0.5,0.2,0.7,0.2,0.0,0.0,0.2,0.2,1.5,2023
Raul Neto,PG,30,CLE,2,0,3.5,0.0,0.5,.000,0.0,0.5,.000,0.0,0.0,,.000,0.5,1.0,.500,0.0,0.0,0.0,0.5,0.0,0.0,1.0,1.0,0.5,2023
Georges Niang,PF,29,PHI,11,0,14.3,1.6,3.3,.500,1.1,2.4,.462,0.5,0.9,.600,.667,0.0,0.0,,0.0,0.4,0.4,0.2,0.0,0.2,0.5,1.5,4.4,2023
Zeke Nnaji,PF,22,DEN,5,0,2.4,0.4,0.8,.500,0.2,0.6,.333,0.2,0.2,1.000,.625,0.0,0.0,,0.0,0.4,0.4,0.0,0.2,0.0,0.2,0.0,1.0,2023
Jaylen Nowell,SG,23,MIN,5,0,12.4,1.2,5.2,.231,0.6,1.8,.333,0.6,3.4,.176,.288,0.2,0.4,.500,0.8,0.2,1.0,0.6,0.0,0.0,0.4,0.8,3.2,2023
Royce O'Neale,SF,29,BRK,4,0,29.5,1.8,7.3,.241,1.0,5.5,.182,0.8,1.8,.429,.310,0.5,0.5,1.000,1.0,3.3,4.3,3.5,1.3,0.3,1.0,2.8,5.0,2023
Josh Okogie,SG,24,PHO,10,5,17.5,1.4,3.7,.378,0.2,1.4,.143,1.2,2.3,.522,.405,1.1,1.3,.846,1.2,0.9,2.1,1.3,0.6,0.2,0.3,1.8,4.1,2023
Onyeka Okongwu,C,22,ATL,6,0,21.8,2.5,4.2,.600,0.2,0.2,1.000,2.3,4.0,.583,.620,0.8,1.7,.500,3.2,3.2,6.3,1.2,0.3,1.3,1.2,3.0,6.0,2023
Isaac Okoro,SF,22,CLE,5,2,15.0,2.2,4.6,.478,0.8,2.6,.308,1.4,2.0,.700,.565,1.2,1.2,1.000,0.6,0.8,1.4,0.8,0.4,0.4,0.8,2.0,6.4,2023
Victor Oladipo,SG,30,MIA,2,0,22.5,5.0,9.5,.526,1.0,2.5,.400,4.0,7.0,.571,.579,0.5,1.5,.333,0.5,3.0,3.5,1.0,1.0,0.5,1.0,2.5,11.5,2023
Cedi Osman,SF,27,CLE,5,0,18.6,1.8,5.0,.360,1.2,4.0,.300,0.6,1.0,.600,.480,1.2,1.8,.667,0.2,2.8,3.0,1.0,0.4,0.2,1.0,2.4,6.0,2023
Chris Paul,PG,37,PHO,7,7,35.7,5.4,13.0,.418,1.3,4.0,.321,4.1,9.0,.460,.467,0.3,0.6,.500,0.7,4.3,5.0,7.4,1.7,0.7,1.0,2.3,12.4,2023
Cameron Payne,PG,28,PHO,7,4,21.7,3.3,6.9,.479,1.6,3.9,.407,1.7,3.0,.571,.594,0.0,0.4,.000,0.0,2.0,2.0,2.9,0.4,0.3,1.3,2.1,8.1,2023
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2023
Gary Payton II,SG,30,GSW,12,3,16.0,3.0,4.5,.667,0.3,1.3,.267,2.7,3.3,.821,.704,0.5,0.8,.667,1.8,1.8,3.7,0.8,0.7,0.5,0.9,1.6,6.8,2023
Mason Plumlee,C,32,LAC,5,0,18.2,2.8,3.2,.875,0.0,0.0,,2.8,3.2,.875,.875,2.6,2.8,.929,3.2,3.6,6.8,1.8,0.4,0.4,0.6,3.0,8.2,2023
Jordan Poole,PG,23,GSW,13,4,21.8,3.5,10.4,.341,1.2,4.8,.254,2.3,5.5,.417,.400,2.0,2.6,.765,0.3,1.8,2.2,3.5,0.8,0.2,1.2,2.5,10.3,2023
Michael Porter Jr.,SF,24,DEN,20,20,32.7,5.0,11.7,.423,2.3,6.6,.351,2.7,5.2,.515,.521,1.2,1.5,.793,1.0,7.1,8.1,1.6,0.5,0.6,0.5,2.1,13.4,2023
Bobby Portis,PF,27,MIL,5,2,21.4,4.0,8.2,.488,1.0,3.6,.278,3.0,4.6,.652,.549,0.6,0.6,1.000,2.0,6.2,8.2,1.2,0.6,0.4,0.8,3.0,9.6,2023
Norman Powell,SG,29,LAC,5,3,33.4,7.2,15.2,.474,2.6,6.4,.406,4.6,8.8,.523,.559,4.8,6.2,.774,0.8,2.2,3.0,2.2,0.8,0.4,1.6,3.2,21.8,2023
Jason Preston,PG,23,LAC,1,0,1.0,0.0,0.0,,0.0,0.0,,0.0,0.0,,,0.0,0.0,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2023
Taurean Prince,PF,28,MIN,5,1,20.0,2.4,6.6,.364,1.6,4.2,.381,0.8,2.4,.333,.485,1.4,1.8,.778,0.6,0.8,1.4,0.8,0.6,0.2,1.0,1.8,7.8,2023
Payton Pritchard,PG,25,BOS,10,0,5.7,1.2,2.2,.545,0.4,1.0,.400,0.8,1.2,.667,.636,0.4,0.5,.800,0.0,0.6,0.6,1.1,0.1,0.0,0.5,0.3,3.2,2023
Immanuel Quickley,SG,23,NYK,8,0,21.9,2.9,8.3,.348,1.1,4.6,.243,1.8,3.6,.483,.417,2.1,2.5,.850,0.3,1.4,1.6,1.0,0.5,0.0,1.1,1.4,9.0,2023
Julius Randle,PF,28,NYK,10,10,33.0,5.5,14.7,.374,1.7,6.6,.258,3.8,8.1,.469,.432,3.9,5.5,.709,1.7,6.6,8.3,3.6,0.5,0.3,3.5,2.4,16.6,2023
Austin Reaves,SG,24,LAL,16,16,36.2,5.6,12.1,.464,2.4,5.5,.443,3.2,6.6,.481,.564,3.2,3.6,.895,1.3,3.2,4.4,4.6,0.6,0.2,1.6,2.4,16.9,2023
Paul Reed,C,23,PHI,11,2,14.3,2.0,3.5,.579,0.0,0.0,,2.0,3.5,.579,.579,0.6,0.6,1.000,2.5,3.0,5.5,0.6,0.5,0.4,0.5,1.4,4.6,2023
Austin Rivers,SG,30,MIN,4,0,11.5,1.0,2.0,.500,0.5,1.5,.333,0.5,0.5,1.000,.625,0.0,0.0,,0.3,1.0,1.3,0.3,0.3,0.0,0.3,0.3,2.5,2023
Duncan Robinson,SF,28,MIA,23,1,18.2,3.3,6.9,.475,2.2,4.9,.442,1.1,2.0,.556,.633,0.3,0.3,.875,0.0,1.4,1.5,1.7,0.3,0.1,0.9,1.6,9.0,2023
Mitchell Robinson,C,24,NYK,11,11,27.1,2.6,4.4,.604,0.0,0.0,,2.6,4.4,.604,.604,1.2,3.0,.394,5.0,4.3,9.3,0.8,0.6,1.5,0.9,2.6,6.5,2023
David Roddy,PF,21,MEM,6,0,12.7,1.3,4.8,.276,1.0,3.3,.300,0.3,1.5,.222,.379,0.2,0.2,1.000,0.7,2.2,2.8,0.7,0.0,0.3,0.2,1.0,3.8,2023
Derrick Rose,PG,34,NYK,1,0,3.0,0.0,4.0,.000,0.0,1.0,.000,0.0,3.0,.000,.000,0.0,0.0,,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,2023
Terrence Ross,SG,31,PHO,6,0,11.5,1.3,4.5,.296,1.0,3.7,.273,0.3,0.8,.400,.407,0.0,0.0,,0.0,1.3,1.3,0.2,0.2,0.3,0.2,1.0,3.7,2023
Ricky Rubio,PG,32,CLE,3,0,5.7,0.0,0.3,.000,0.0,0.0,,0.0,0.3,.000,.000,0.0,0.0,,0.7,1.3,2.0,1.0,0.3,0.0,1.7,1.7,0.0,2023
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2023
D'Angelo Russell,PG,26,LAL,16,15,29.6,5.2,12.2,.426,1.7,5.4,.310,3.5,6.8,.519,.495,1.3,1.6,.769,0.6,2.3,2.9,4.6,0.7,0.3,1.8,2.0,13.3,2023
Domantas Sabonis,C,26,SAC,7,7,34.7,7.0,14.1,.495,0.1,0.7,.200,6.9,13.4,.511,.500,2.3,4.0,.571,4.4,6.6,11.0,4.7,1.4,0.9,3.7,4.0,16.4,2023
Dennis Schröder,PG,29,LAL,16,3,26.1,2.6,6.4,.398,0.8,2.4,.333,1.8,4.0,.438,.461,1.4,1.8,.821,0.2,1.8,1.9,2.9,1.0,0.2,1.3,2.5,7.4,2023
Landry Shamet,SG,25,PHO,10,1,18.4,1.7,4.5,.378,1.1,2.9,.379,0.6,1.6,.375,.500,0.3,0.4,.750,0.3,1.4,1.7,1.1,0.2,0.1,0.4,1.5,4.8,2023
Day'Ron Sharpe,C,21,BRK,2,0,10.0,1.0,1.5,.667,0.0,0.0,,1.0,1.5,.667,.667,1.0,1.0,1.000,1.0,2.0,3.0,2.5,0.0,0.5,1.0,1.5,3.0,2023
Marcus Smart,PG,28,BOS,20,20,34.0,5.1,11.2,.453,2.2,6.1,.361,2.9,5.1,.564,.552,2.6,3.3,.800,1.1,3.0,4.0,5.1,1.3,0.3,2.3,1.9,14.9,2023
Ish Smith,PG,34,DEN,4,0,3.0,0.3,0.5,.500,0.0,0.0,,0.3,0.5,.500,.500,0.0,0.0,,0.0,0.3,0.3,0.3,0.0,0.0,0.0,0.5,0.5,2023
Jaden Springer,SG,20,PHI,4,0,4.3,1.0,1.0,1.000,0.0,0.0,,1.0,1.0,1.000,1.000,0.3,0.5,.500,0.0,0.0,0.0,0.0,0.3,0.0,0.3,0.5,2.3,2023
Lamar Stevens,SF,25,CLE,2,0,4.5,0.5,1.0,.500,0.5,0.5,1.000,0.0,0.5,.000,.750,1.0,1.0,1.000,0.0,1.5,1.5,0.0,0.0,0.0,0.0,0.0,2.5,2023
Max Strus,SF,26,MIA,23,23,28.2,3.3,8.2,.402,1.9,5.9,.319,1.4,2.3,.611,.516,0.9,1.1,.800,0.6,3.0,3.6,1.4,0.3,0.3,0.3,2.0,9.3,2023
Edmond Sumner,SG,27,BRK,1,0,4.0,0.0,0.0,,0.0,0.0,,0.0,0.0,,,0.0,0.0,,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,2023
Jayson Tatum,SF,24,BOS,20,20,40.0,9.3,20.2,.458,2.7,8.2,.323,6.6,12.0,.550,.524,6.0,6.9,.876,1.3,9.2,10.5,5.3,1.1,1.1,2.8,2.2,27.2,2023
Cam Thomas,SG,21,BRK,2,0,8.0,1.5,3.5,.429,0.0,1.0,.000,1.5,2.5,.600,.429,0.0,0.0,,0.0,0.5,0.5,0.5,0.0,0.0,0.5,1.0,3.0,2023
Klay Thompson,SF,32,GSW,13,13,36.0,6.5,16.8,.388,3.8,10.5,.368,2.7,6.4,.422,.502,1.6,1.8,.875,0.1,4.1,4.2,2.2,0.5,0.3,2.0,2.2,18.5,2023
Tristan Thompson,C,31,LAL,6,0,5.3,0.8,1.8,.455,0.0,0.0,,0.8,1.8,.455,.455,0.2,0.8,.200,0.7,1.0,1.7,0.3,0.0,0.0,0.2,0.2,1.8,2023
Xavier Tillman Sr.,C,24,MEM,6,6,30.5,4.0,7.5,.533,0.2,0.7,.250,3.8,6.8,.561,.544,0.5,0.8,.600,2.8,5.2,8.0,3.2,0.7,0.7,0.7,2.8,8.7,2023
Obi Toppin,PF,24,NYK,11,1,15.9,2.7,6.4,.429,1.2,3.9,.302,1.5,2.5,.630,.521,0.4,0.5,.800,0.9,2.6,3.5,0.6,0.7,0.3,0.7,1.1,7.0,2023
Karl-Anthony Towns,PF,27,MIN,5,5,36.0,6.4,14.0,.457,1.2,4.8,.250,5.2,9.2,.565,.500,4.2,5.6,.750,1.2,9.0,10.2,2.0,0.6,0.8,3.6,4.2,18.2,2023
P.J. Tucker,PF,37,PHI,11,11,26.7,1.7,4.6,.373,1.3,3.6,.350,0.5,1.0,.455,.510,0.2,0.3,.667,1.6,2.9,4.5,1.5,1.2,0.3,0.5,2.5,4.9,2023
Jarred Vanderbilt,PF,23,LAL,15,13,16.5,1.6,4.0,.400,0.5,1.9,.241,1.1,2.1,.548,.458,0.9,1.3,.700,1.3,1.9,3.2,0.8,0.7,0.8,0.9,2.1,4.6,2023
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2023
Gabe Vincent,PG,26,MIA,22,22,30.5,4.5,11.2,.402,2.3,6.1,.378,2.2,5.0,.432,.506,1.4,1.5,.882,0.4,1.0,1.4,3.5,0.9,0.2,1.4,3.0,12.7,2023
Dean Wade,PF,26,CLE,2,0,5.5,0.0,0.5,.000,0.0,0.5,.000,0.0,0.0,,.000,1.0,1.0,1.000,0.0,1.5,1.5,0.0,0.0,0.0,0.0,0.0,1.0,2023
Ish Wainright,SF,28,PHO,6,0,3.5,0.2,0.7,.250,0.2,0.7,.250,0.0,0.0,,.375,0.0,0.0,,0.0,0.2,0.2,0.0,0.0,0.2,0.0,0.3,0.5,2023
Lonnie Walker IV,SG,24,LAL,13,0,13.8,2.2,4.6,.483,1.0,2.6,.382,1.2,2.0,.615,.592,0.7,0.9,.750,0.1,0.8,0.9,0.8,0.5,0.1,0.3,1.2,6.2,2023
T.J. Warren,SF,29,PHO,6,0,13.5,1.0,3.2,.316,0.2,1.2,.143,0.8,2.0,.417,.342,0.5,0.7,.750,0.3,0.8,1.2,0.5,0.2,0.5,0.2,0.8,2.7,2023
Yuta Watanabe,SF,28,BRK,1,0,5.0,1.0,2.0,.500,1.0,2.0,.500,0.0,0.0,,.750,0.0,2.0,.000,0.0,1.0,1.0,0.0,0.0,0.0,1.0,0.0,3.0,2023
Peyton Watson,SG,20,DEN,5,0,2.8,0.4,1.0,.400,0.2,0.4,.500,0.2,0.6,.333,.500,0.0,0.0,,0.2,0.6,0.8,0.2,0.0,0.2,0.2,0.4,1.0,2023
Russell Westbrook,PG,34,LAC,5,5,38.4,8.6,21.0,.410,2.0,5.6,.357,6.6,15.4,.429,.457,4.4,5.0,.880,1.8,5.8,7.6,7.4,1.2,1.4,4.0,3.0,23.6,2023
Derrick White,SG,28,BOS,20,16,29.7,4.7,9.2,.505,2.5,5.5,.455,2.2,3.7,.581,.641,1.6,1.7,.912,0.7,2.3,3.0,2.1,0.6,1.0,0.9,1.9,13.4,2023
Andrew Wiggins,SF,27,GSW,13,12,34.0,6.4,13.9,.459,1.5,4.9,.297,4.9,9.0,.547,.511,2.5,3.6,.681,1.8,3.8,5.6,1.9,0.8,1.2,1.3,3.5,16.7,2023
Grant Williams,PF,24,BOS,15,0,17.7,1.7,3.5,.472,1.2,2.7,.450,0.5,0.9,.538,.642,0.5,0.7,.800,0.7,1.5,2.2,1.2,0.3,0.4,0.3,1.7,5.1,2023
Robert Williams,C,25,BOS,20,4,20.9,3.4,4.3,.788,0.0,0.1,.000,3.4,4.2,.798,.788,1.0,1.4,.679,1.8,4.2,6.0,1.0,0.5,1.3,0.8,2.2,7.7,2023
Ziaire Williams,SF,21,MEM,4,0,3.0,0.5,1.8,.286,0.3,0.8,.333,0.3,1.0,.250,.357,0.0,0.0,,0.0,0.5,0.5,0.5,0.0,0.0,0.5,0.3,1.3,2023
Trae Young,PG,24,ATL,6,6,38.3,10.0,24.8,.403,3.0,9.0,.333,7.0,15.8,.442,.463,6.2,7.2,.860,0.8,2.8,3.7,10.2,1.7,0.7,4.0,1.8,29.2,2023
Omer Yurtseven,C,24,MIA,8,0,2.0,0.3,0.9,.286,0.0,0.3,.000,0.3,0.6,.400,.286,0.0,0.0,,0.4,0.3,0.6,0.1,0.0,0.1,0.1,0.3,0.5,2023
Cody Zeller,C,30,MIA,21,0,8.3,1.0,1.7,.571,0.0,0.0,,1.0,1.7,.571,.571,0.3,0.7,.400,0.5,1.8,2.3,0.3,0.1,0.2,0.6,1.3,2.2,2023
Ivica Zubac,C,25,LAC,5,5,26.0,3.4,6.0,.567,0.0,0.0,,3.4,6.0,.567,.567,2.4,3.2,.750,3.2,6.4,9.6,0.6,0.6,0.2,2.2,1.6,9.2,2023
