Player,Pos,Age,Tm,G,MP,PER,TS%,3PAr,FTr,ORB%,DRB%,TRB%,AST%,STL%,BLK%,TOV%,USG%, ,OWS,DWS,WS,WS/48, ,OBPM,DBPM,BPM,VORP,season
Wesley Matthews,SG,32,IND,4,119,3.6,.447,.700,.100,0.0,10.1,4.6,10.8,1.3,0.8,20.3,15.2,,-0.3,0.2,-0.1,-0.040,,-4.7,0.0,-4.7,-0.1,2019
Patrick McCaw,SG,23,TOR,11,48,5.7,.425,.600,.400,4.6,2.3,3.5,11.0,2.1,0.0,14.5,6.5,,0.0,0.1,0.1,.076,,-2.8,1.7,-1.1,0.0,2019
CJ McCollum,SG,27,POR,16,635,17.9,.527,.334,.160,2.3,11.0,6.7,16.8,1.0,1.3,7.4,27.6,,0.8,0.3,1.0,.079,,3.4,-0.7,2.6,0.7,2019
T.J. McConnell,PG,26,PHI,9,75,11.3,.444,.000,.000,1.5,6.9,4.3,22.2,1.3,1.2,3.6,15.8,,0.0,0.1,0.1,.075,,-2.3,-0.7,-3.0,0.0,2019
Doug McDermott,SF,27,IND,3,29,6.0,.255,.700,.400,10.3,8.3,9.4,21.9,0.0,3.3,0.0,18.6,,-0.1,0.0,0.0,-0.056,,-2.5,-0.9,-3.4,0.0,2019
Alfonzo McKinnie,SF,26,GSW,22,235,7.5,.521,.542,.169,8.6,15.7,12.2,2.3,0.4,0.4,8.6,12.8,,0.1,0.1,0.2,.040,,-3.1,-1.8,-4.9,-0.2,2019
Jodie Meeks,SG,31,TOR,14,66,3.1,.363,.448,.103,0.0,15.1,7.5,2.4,3.0,1.5,9.0,22.8,,-0.3,0.1,-0.1,-0.100,,-7.5,0.0,-7.6,-0.1,2019
Khris Middleton,SF,27,MIL,15,515,14.7,.567,.458,.259,1.8,16.1,9.2,19.6,0.8,0.0,11.5,21.0,,0.7,0.8,1.5,.139,,0.7,0.6,1.3,0.5,2019
Malcolm Miller,SF,25,TOR,10,28,4.0,.410,.750,.500,0.0,19.7,9.9,5.1,0.0,3.5,9.3,17.4,,0.0,0.0,0.0,-0.016,,-5.1,-0.7,-5.8,0.0,2019
Patty Mills,PG,30,SAS,7,152,10.3,.390,.512,.233,0.7,9.9,5.3,22.6,2.4,0.5,6.0,15.3,,0.0,0.1,0.0,.015,,-2.7,0.9,-1.7,0.0,2019
Paul Millsap,PF,33,DEN,14,469,14.9,.558,.242,.389,5.3,15.9,10.5,3.6,1.3,2.5,8.9,19.1,,0.6,0.4,1.0,.098,,-1.4,-0.1,-1.5,0.0,2019
,,,,,,,,,,,,,,,,,,,,,,,,,,,,2019
Nikola Mirotić,PF,27,MIL,14,298,12.0,.514,.650,.239,5.9,14.0,10.1,5.0,1.6,0.9,9.8,20.6,,0.0,0.5,0.6,.089,,-0.8,-0.1,-0.9,0.1,2019
Donovan Mitchell,SG,22,UTA,5,193,6.8,.423,.384,.295,3.7,10.2,6.8,15.5,2.0,0.6,14.2,32.5,,-0.6,0.2,-0.5,-0.120,,-3.3,-1.3,-4.6,-0.1,2019
Greg Monroe,C,28,PHI,10,90,17.4,.455,.100,.225,17.8,19.4,18.6,6.9,2.7,4.0,8.3,22.5,,0.0,0.2,0.2,.118,,0.4,-0.8,-0.4,0.0,2019
Eric Moreland,PF,27,TOR,8,28,8.7,.500,.000,.000,3.9,47.3,25.6,14.4,0.0,0.0,0.0,3.2,,0.0,0.1,0.1,.172,,-2.2,3.7,1.4,0.0,2019
Marcus Morris,PF,29,BOS,9,254,18.1,.664,.506,.392,5.1,23.4,14.7,7.4,0.2,1.8,7.0,17.2,,0.7,0.4,1.1,.206,,3.4,1.5,5.0,0.5,2019
Markieff Morris,PF,29,OKC,5,59,11.4,.476,.438,.563,7.2,16.8,11.9,12.1,0.8,4.3,9.1,15.9,,0.0,0.1,0.1,.078,,-2.5,2.1,-0.4,0.0,2019
Monte Morris,PG,23,DEN,14,224,9.9,.409,.151,.151,1.4,7.6,4.5,24.3,1.2,0.3,6.1,19.4,,-0.1,0.1,0.0,.001,,-3.6,-1.1,-4.7,-0.1,2019
Donatas Motiejūnas,PF,28,SAS,5,19,33.0,.597,.100,.200,17.1,22.5,19.8,20.8,0.0,0.0,0.0,26.5,,0.1,0.0,0.1,.272,,9.2,-0.6,8.6,0.0,2019
Jamal Murray,PG,21,DEN,14,508,19.4,.534,.329,.246,3.9,8.8,6.3,21.8,1.4,0.3,7.3,26.4,,1.1,0.2,1.3,.120,,3.2,-0.4,2.8,0.6,2019
Džanan Musa,SG,19,BRK,2,15,0.4,.667,.333,.000,0.0,0.0,0.0,0.0,6.1,0.0,50.0,16.2,,-0.1,0.0,-0.1,-0.161,,-13.0,2.4,-10.7,0.0,2019
Abdel Nader,SF,25,OKC,3,5,16.1,.500,.000,.000,0.0,0.0,0.0,0.0,0.0,16.7,0.0,17.1,,0.0,0.0,0.0,.048,,2.1,4.4,6.5,0.0,2019
Shabazz Napier,PG,27,BRK,3,28,47.7,.826,.455,.727,6.8,19.9,12.8,71.4,1.6,0.0,0.0,21.0,,0.4,0.0,0.4,.631,,17.3,5.5,22.9,0.2,2019
Raul Neto,PG,26,UTA,3,20,-4.5,.167,.167,.000,0.0,16.4,7.9,7.5,0.0,0.0,0.0,12.8,,-0.1,0.0,-0.1,-0.154,,-10.3,-3.2,-13.4,-0.1,2019
Georges Niang,PF,25,UTA,5,55,11.2,.500,.591,.000,0.0,27.8,13.4,16.3,0.9,2.1,8.3,18.6,,0.0,0.1,0.1,.047,,-0.9,2.1,1.2,0.0,2019
Nerlens Noel,C,24,OKC,5,60,15.9,.575,.000,.100,19.6,14.7,17.2,0.0,1.6,4.2,19.3,18.4,,0.0,0.1,0.1,.066,,-2.3,-0.4,-2.7,0.0,2019
Royce O'Neale,SF,25,UTA,5,137,8.7,.567,.511,.089,1.5,16.7,8.8,10.3,0.7,1.7,17.6,17.6,,-0.1,0.1,0.0,.014,,-2.7,1.6,-1.1,0.0,2019
Kyle O'Quinn,C,28,IND,1,2,-27.5,,,,0.0,0.0,0.0,0.0,0.0,0.0,100.0,23.0,,0.0,0.0,0.0,-0.688,,-35.8,-3.7,-39.6,0.0,2019
Semi Ojeleye,PF,24,BOS,6,34,9.9,.658,.556,.222,3.1,2.9,3.0,9.4,0.0,0.0,9.2,14.0,,0.1,0.0,0.1,.136,,-0.2,-0.8,-1.0,0.0,2019
Zaza Pachulia,C,34,DET,2,22,2.4,.363,.000,.333,4.0,42.3,20.6,0.0,0.0,0.0,12.7,15.0,,-0.1,0.0,-0.1,-0.127,,-7.7,-3.3,-11.0,0.0,2019
Chris Paul,PG,33,HOU,11,397,17.6,.557,.426,.304,4.1,15.4,9.9,25.1,3.0,1.6,18.1,22.7,,0.5,0.6,1.1,.132,,0.7,1.7,2.5,0.4,2019
,,,,,,,,,,,,,,,,,,,,,,,,,,,,2019
Theo Pinson,SG,23,BRK,3,22,16.5,.563,.875,.000,0.0,15.2,7.0,20.5,4.2,0.0,11.1,16.6,,0.0,0.0,0.0,.092,,2.9,2.5,5.4,0.0,2019
Mason Plumlee,C,28,DEN,14,218,16.4,.539,.021,.596,12.3,17.6,14.9,13.8,1.7,3.6,11.9,13.7,,0.4,0.2,0.7,.145,,-1.2,1.7,0.5,0.1,2019
Jakob Poeltl,C,23,SAS,7,177,18.3,.638,.028,.250,15.3,17.5,16.4,9.8,0.6,2.3,7.0,11.2,,0.6,0.1,0.7,.183,,0.9,0.0,0.9,0.1,2019
Quincy Pondexter,SF,30,SAS,5,12,1.3,.000,.500,.000,0.0,8.9,4.5,20.3,4.4,0.0,0.0,7.7,,0.0,0.0,0.0,-0.068,,-7.5,2.5,-5.0,0.0,2019
Norman Powell,SG,25,TOR,23,366,12.2,.558,.492,.151,1.5,13.9,7.7,11.4,1.2,0.0,8.2,18.1,,0.3,0.5,0.8,.100,,-0.4,0.8,0.4,0.2,2019
J.J. Redick,SG,34,PHI,12,376,8.8,.606,.702,.161,0.3,4.4,2.4,7.5,0.1,0.7,14.2,17.4,,0.3,0.2,0.5,.059,,-0.1,-2.0,-2.1,0.0,2019
Austin Rivers,SG,26,HOU,10,215,8.4,.572,.565,.097,1.1,9.7,5.5,7.2,1.2,0.4,11.0,14.8,,0.2,0.2,0.3,.072,,-2.5,0.4,-2.0,0.0,2019
Glenn Robinson III,SF,25,DET,3,36,7.5,.388,.533,.267,4.9,16.2,9.8,8.3,2.6,0.0,5.6,20.7,,-0.1,0.0,-0.1,-0.079,,-4.7,-0.4,-5.1,0.0,2019
Jerome Robinson,SG,21,LAC,5,46,15.6,.556,.429,.357,4.6,10.3,7.3,21.1,2.0,0.0,5.8,15.4,,0.1,0.0,0.1,.100,,2.6,1.6,4.2,0.1,2019
Terrence Ross,SG,27,ORL,5,146,11.2,.537,.648,.315,0.7,13.7,6.7,9.0,2.1,1.3,14.0,21.7,,-0.1,0.1,0.0,.016,,-0.2,1.1,0.9,0.1,2019
Terry Rozier,PG,24,BOS,9,162,8.7,.439,.576,.271,2.6,21.1,12.3,16.8,1.2,1.2,13.2,20.6,,-0.2,0.3,0.1,.016,,-2.6,1.2,-1.5,0.0,2019
Ricky Rubio,PG,28,UTA,5,168,17.3,.515,.303,.303,1.8,8.4,5.0,46.2,3.5,0.7,16.7,22.7,,0.1,0.2,0.3,.094,,1.3,3.6,4.8,0.3,2019
D'Angelo Russell,PG,22,BRK,5,148,11.6,.446,.359,.126,1.3,12.1,6.3,22.1,2.2,0.5,11.4,33.6,,-0.3,0.0,-0.3,-0.098,,-1.1,-2.0,-3.1,0.0,2019
Domantas Sabonis,C,22,IND,4,96,15.5,.484,.138,.483,7.3,27.7,16.5,29.1,1.6,1.0,12.5,19.2,,0.1,0.2,0.2,.119,,0.2,3.0,3.2,0.1,2019
Dennis Schröder,PG,25,OKC,5,151,13.8,.548,.364,.327,1.4,10.2,5.7,18.1,1.3,0.0,8.7,19.5,,0.2,0.1,0.3,.082,,-0.2,0.6,0.4,0.1,2019
Mike Scott,PF,30,PHI,10,193,7.3,.585,.723,.043,2.4,16.0,9.5,3.6,0.8,0.0,12.8,12.0,,0.1,0.2,0.3,.070,,-2.1,-0.4,-2.5,0.0,2019
Thabo Sefolosha,SF,34,UTA,4,42,-4.7,.179,.571,.000,2.4,18.2,10.0,7.1,0.0,0.0,6.7,15.2,,-0.2,0.0,-0.2,-0.186,,-8.8,-2.3,-11.1,-0.1,2019
Landry Shamet,SG,21,LAC,6,174,6.4,.542,.816,.263,0.6,7.5,3.8,7.6,1.6,0.0,14.2,11.7,,0.0,-0.1,-0.1,-0.026,,-2.9,-1.2,-4.1,-0.1,2019
Iman Shumpert,SG,28,HOU,8,109,5.0,.522,.846,.154,1.1,11.0,6.2,2.7,0.5,0.0,9.8,12.4,,0.0,0.1,0.1,.025,,-2.5,-0.7,-3.2,0.0,2019
Pascal Siakam,PF,24,TOR,24,891,17.2,.540,.272,.227,5.0,16.2,10.6,12.9,1.4,1.9,7.3,23.1,,1.1,1.4,2.4,.132,,1.8,0.8,2.6,1.0,2019
,,,,,,,,,,,,,,,,,,,,,,,,,,,,2019
Ben Simmons,PG,22,PHI,12,421,18.0,.625,.000,.345,6.5,14.9,10.9,26.3,1.7,2.6,19.3,16.6,,0.8,0.6,1.4,.161,,1.6,2.0,3.7,0.6,2019
Jonathon Simmons,SF,29,PHI,7,52,2.6,.394,.333,.133,4.4,13.8,9.4,6.1,0.9,0.0,15.9,30.7,,-0.2,0.1,-0.2,-0.168,,-7.1,-5.2,-12.3,-0.1,2019
Anfernee Simons,SG,19,POR,5,12,-9.1,.217,.286,.714,0.0,0.0,0.0,0.0,4.2,0.0,0.0,33.3,,-0.1,0.0,-0.1,-0.362,,-14.2,-4.2,-18.5,-0.1,2019
Marcus Smart,SG,24,BOS,2,32,3.2,.257,1.000,.545,13.4,0.0,6.4,17.6,4.5,0.0,18.0,22.8,,-0.1,0.1,-0.1,-0.122,,-5.2,0.6,-4.6,0.0,2019
Ish Smith,PG,30,DET,4,81,3.7,.302,.184,.105,1.1,14.4,6.8,26.3,1.8,1.1,9.1,22.6,,-0.3,0.0,-0.3,-0.196,,-5.9,-1.9,-7.8,-0.1,2019
Zhaire Smith,SG,19,PHI,2,5,10.5,,,,0.0,0.0,0.0,0.0,9.7,0.0,,0.0,,0.0,0.0,0.0,.136,,-3.6,7.7,4.1,0.0,2019
Tony Snell,SF,27,MIL,9,28,5.0,.417,.333,.000,3.7,3.5,3.6,0.0,1.7,3.2,0.0,9.2,,0.0,0.0,0.0,.063,,-4.2,0.6,-3.6,0.0,2019
Edmond Sumner,PG,23,IND,1,2,12.5,,,,0.0,100.0,54.5,0.0,0.0,0.0,,0.0,,0.0,0.0,0.0,.175,,-9.9,12.1,2.1,0.0,2019
Jayson Tatum,SF,20,BOS,9,295,13.4,.530,.277,.348,2.5,17.5,10.4,10.0,1.6,2.2,12.2,21.9,,-0.1,0.6,0.5,.080,,-0.5,1.6,1.0,0.2,2019
Garrett Temple,SG,32,LAC,6,63,5.3,.455,.636,.909,1.7,11.3,6.2,4.1,2.2,1.3,11.5,11.3,,0.0,0.0,0.0,-0.037,,-5.5,0.5,-5.0,0.0,2019
Daniel Theis,C,26,BOS,7,42,7.9,.403,.143,.143,10.2,13.9,12.1,0.0,1.1,2.2,6.3,16.6,,0.0,0.1,0.0,.030,,-3.0,-1.2,-4.2,0.0,2019
Khyri Thomas,SG,22,DET,3,15,30.4,.563,.333,.083,0.0,15.5,6.7,0.0,6.3,0.0,0.0,34.8,,0.0,0.0,0.0,.094,,6.9,4.6,11.5,0.1,2019
Klay Thompson,SG,28,GSW,21,818,14.5,.575,.439,.114,1.7,10.1,6.0,8.3,1.7,1.8,9.1,22.1,,0.8,0.4,1.2,.072,,0.6,-0.4,0.2,0.5,2019
Sindarius Thornwell,SG,24,LAC,4,12,9.0,.417,.500,.000,0.0,39.5,18.6,0.0,3.9,0.0,0.0,20.5,,0.0,0.0,0.0,-0.044,,-4.8,2.5,-2.3,0.0,2019
P.J. Tucker,PF,33,HOU,11,426,14.2,.637,.648,.261,5.2,16.2,10.8,6.6,2.2,1.7,7.5,10.9,,0.9,0.6,1.5,.167,,1.8,2.7,4.5,0.7,2019
Evan Turner,PG,30,POR,16,245,9.0,.409,.022,.326,5.6,26.0,15.8,19.4,0.6,1.0,19.8,11.6,,0.0,0.2,0.2,.035,,-3.1,0.6,-2.6,0.0,2019
Myles Turner,C,22,IND,4,126,9.7,.479,.400,.371,3.2,20.1,10.8,8.1,0.0,5.3,6.9,15.9,,0.0,0.2,0.2,.065,,-3.2,0.9,-2.2,0.0,2019
Ekpe Udoh,C,31,UTA,2,6,-6.8,.000,.000,.000,0.0,0.0,0.0,0.0,0.0,0.0,0.0,7.1,,0.0,0.0,0.0,-0.173,,-8.4,-5.3,-13.7,0.0,2019
Jarred Vanderbilt,PF,19,DEN,3,5,11.3,,,,0.0,21.4,10.5,0.0,0.0,15.7,,0.0,,0.0,0.0,0.0,.086,,-1.3,4.8,3.5,0.0,2019
Fred VanVleet,PG,24,TOR,24,592,10.5,.534,.590,.187,1.5,6.3,3.9,15.7,1.5,1.0,10.5,15.3,,0.4,0.7,1.1,.090,,-0.7,0.8,0.1,0.3,2019
,,,,,,,,,,,,,,,,,,,,,,,,,,,,2019
Nikola Vučević,C,28,ORL,5,147,10.1,.436,.224,.241,6.2,24.8,14.8,19.3,0.7,3.2,16.8,23.2,,-0.3,0.1,-0.2,-0.052,,-1.9,0.4,-1.5,0.0,2019
Lonnie Walker IV,SG,20,SAS,6,21,8.7,.375,.125,.000,0.0,10.2,5.1,21.1,0.0,0.0,0.0,17.6,,0.0,0.0,0.0,-0.034,,-3.0,-2.1,-5.1,0.0,2019
Tyrone Wallace,PG,24,LAC,2,11,4.3,.376,.000,.750,0.0,10.8,5.1,36.9,0.0,0.0,15.8,23.6,,0.0,0.0,0.0,-0.141,,-5.6,-0.8,-6.4,0.0,2019
Brad Wanamaker,PG,29,BOS,4,17,17.7,.571,.143,.571,0.0,5.7,3.0,31.1,2.8,0.0,18.6,27.7,,0.0,0.0,0.0,.097,,2.8,1.5,4.3,0.0,2019
Russell Westbrook,PG,30,OKC,5,197,16.0,.466,.306,.234,3.8,20.7,12.1,46.0,1.2,1.3,15.8,31.5,,-0.1,0.2,0.1,.026,,1.5,0.4,1.9,0.2,2019
Derrick White,PG,24,SAS,7,191,18.9,.613,.227,.347,0.6,11.2,5.9,18.1,1.4,2.1,14.8,24.6,,0.3,0.1,0.4,.093,,1.1,1.0,2.1,0.2,2019
Lou Williams,SG,32,LAC,6,176,21.2,.533,.173,.394,3.6,7.4,5.4,45.5,1.3,0.5,12.9,32.7,,0.3,-0.1,0.2,.057,,4.0,-2.7,1.3,0.1,2019
Robert Williams,C,21,BOS,3,13,17.2,.694,.000,1.000,8.2,45.0,27.5,0.0,0.0,0.0,0.0,9.7,,0.0,0.0,0.1,.258,,2.5,0.1,2.6,0.0,2019
D.J. Wilson,PF,22,MIL,8,43,6.6,.563,.313,.125,2.4,20.2,11.7,14.7,0.0,2.1,29.3,23.8,,-0.1,0.1,0.0,-0.036,,-7.9,0.7,-7.2,-0.1,2019
Guerschon Yabusele,PF,23,BOS,4,14,15.7,.565,.250,1.750,7.6,7.0,7.3,11.9,0.0,6.7,12.4,25.3,,0.0,0.0,0.0,.149,,-0.5,2.5,2.0,0.0,2019
Thaddeus Young,PF,30,IND,4,130,16.4,.466,.190,.167,6.9,17.6,11.7,20.6,4.3,2.2,10.0,17.7,,0.0,0.3,0.3,.117,,0.1,4.2,4.3,0.2,2019
Ivica Zubac,C,21,LAC,4,39,22.9,.518,.000,.167,29.6,33.4,31.4,4.3,2.4,4.3,17.2,24.6,,0.0,0.0,0.1,.067,,2.2,-2.4,-0.2,0.0,2019
