Player,Pos,Age,Tm,G,MP,PER,TS%,3PAr,FTr,ORB%,DRB%,TRB%,AST%,STL%,BLK%,TOV%,USG%, ,OWS,DWS,WS,WS/48, ,OBPM,DBPM,BPM,VORP,season
Shawn Marion,SF,36,CLE,6,25,6.0,.167,.000,.000,8.9,17.4,13.2,6.0,4.2,0.0,0.0,10.9,,0.0,0.0,0.0,-0.003,,-4.3,0.8,-3.5,0.0,2015
O.J. Mayo,SG,27,MIL,6,156,10.3,.455,.352,.222,0.6,14.1,6.8,20.2,2.3,0.6,13.2,19.7,,-0.1,0.1,0.1,.016,,-2.6,0.9,-1.7,0.0,2015
James Michael McAdoo,PF,22,GSW,5,10,19.7,.667,.000,.000,11.0,32.3,21.8,0.0,0.0,8.0,25.0,17.9,,0.0,0.0,0.0,.121,,1.1,2.6,3.7,0.0,2015
CJ McCollum,SG,23,POR,5,166,16.1,.584,.343,.194,0.6,12.5,6.5,2.4,1.9,0.4,7.6,21.7,,0.3,0.1,0.4,.103,,0.6,1.4,1.9,0.2,2015
Doug McDermott,SF,23,CHI,3,10,19.1,.644,.667,.667,11.2,10.8,11.0,16.2,0.0,0.0,20.5,22.2,,0.0,0.0,0.0,.193,,4.1,-0.2,3.9,0.0,2015
Khris Middleton,SF,23,MIL,6,232,12.7,.482,.370,.163,2.9,7.5,5.0,9.6,3.1,1.2,9.2,21.0,,0.0,0.2,0.2,.040,,-0.2,0.9,0.7,0.1,2015
Mike Miller,SF,34,CLE,9,65,6.6,.900,1.000,.000,0.0,16.7,8.5,0.0,0.8,1.3,16.7,4.2,,0.1,0.1,0.1,.098,,-2.6,1.6,-1.0,0.0,2015
Patty Mills,PG,26,SAS,7,112,23.4,.744,.667,.310,3.7,14.8,9.1,11.9,0.9,0.0,9.5,21.1,,0.5,0.1,0.6,.262,,5.8,2.8,8.6,0.3,2015
Paul Millsap,PF,29,ATL,16,566,16.4,.499,.234,.373,6.8,19.5,13.1,16.0,2.3,2.0,12.3,22.3,,0.4,0.9,1.3,.108,,0.2,1.2,1.4,0.5,2015
Nikola Mirotić,PF,23,CHI,11,164,9.8,.421,.455,.303,4.8,15.1,10.0,9.2,1.9,2.9,9.7,23.0,,-0.1,0.3,0.1,.041,,-2.5,0.0,-2.6,0.0,2015
,,,,,,,,,,,,,,,,,,,,,,,,,,,,2015
Nazr Mohammed,C,37,CHI,3,14,11.5,.286,.143,.000,24.0,15.4,19.6,0.0,0.0,5.7,0.0,22.8,,0.0,0.0,0.0,-0.017,,-2.2,-5.5,-7.7,0.0,2015
E'Twaun Moore,SG,25,CHI,3,9,21.9,.417,.167,.000,0.0,35.8,18.3,0.0,11.8,0.0,0.0,30.4,,0.0,0.0,0.0,.161,,-1.6,14.4,12.8,0.0,2015
Darius Morris,PG,24,BRK,1,5,-8.2,.000,.000,.000,0.0,0.0,0.0,0.0,0.0,0.0,0.0,9.2,,0.0,0.0,0.0,-0.237,,-10.5,-4.7,-15.2,0.0,2015
Timofey Mozgov,C,28,CLE,20,529,17.9,.577,.000,.547,12.0,18.2,15.2,4.3,0.8,5.8,16.8,18.9,,0.9,0.8,1.7,.156,,-0.2,0.8,0.6,0.3,2015
Mike Muscala,PF,23,ATL,10,102,14.9,.636,.242,.000,8.4,10.5,9.4,1.7,0.5,2.4,10.8,16.5,,0.2,0.1,0.2,.114,,-0.3,-1.0,-1.3,0.0,2015
Joakim Noah,C,29,CHI,12,395,12.0,.407,.000,.263,12.8,23.7,18.3,15.0,1.3,2.8,19.1,12.1,,0.0,0.8,0.8,.095,,-1.8,0.7,-1.1,0.1,2015
Dirk Nowitzki*,PF,36,DAL,5,181,18.0,.550,.202,.333,2.2,28.3,14.8,10.1,0.5,0.9,9.4,24.0,,0.4,0.1,0.4,.114,,2.1,-0.4,1.7,0.2,2015
Johnny O'Bryant,PF,21,MIL,1,12,8.9,.375,.000,.000,8.1,19.3,13.3,0.0,0.0,0.0,0.0,30.0,,0.0,0.0,0.0,-0.097,,-1.8,-4.0,-5.8,0.0,2015
Kelly Olynyk,C,23,BOS,4,53,9.8,.648,.462,.154,4.0,6.4,5.2,6.4,1.9,3.7,22.4,15.1,,0.0,0.0,0.0,.031,,-2.8,1.7,-1.1,0.0,2015
Zaza Pachulia,C,30,MIL,6,129,15.4,.437,.000,.325,8.3,26.1,16.4,12.4,4.0,2.1,9.9,17.7,,0.0,0.3,0.2,.087,,-1.6,2.8,1.1,0.1,2015
Kostas Papanikolaou,SF,24,HOU,8,21,-14.0,.307,.750,.500,0.0,9.8,4.9,0.0,0.0,0.0,50.6,19.6,,-0.2,0.0,-0.2,-0.399,,-17.2,-5.5,-22.7,-0.1,2015
Tony Parker*,PG,32,SAS,7,210,6.5,.386,.099,.187,2.0,10.0,5.8,18.9,0.5,0.0,10.0,23.4,,-0.4,0.1,-0.3,-0.067,,-5.0,-2.3,-7.4,-0.3,2015
Chandler Parsons,SF,26,DAL,1,37,2.9,.333,.267,.000,0.0,17.3,8.3,7.4,0.0,0.0,6.3,17.7,,-0.1,0.0,-0.1,-0.118,,-3.4,-2.3,-5.7,0.0,2015
Patrick Patterson,PF,25,TOR,4,106,16.7,.713,.556,.148,4.0,11.4,7.5,7.8,1.4,0.0,9.4,13.5,,0.3,0.0,0.3,.125,,4.5,-0.4,4.1,0.2,2015
Chris Paul,PG,29,LAC,12,445,25.7,.627,.344,.270,1.7,10.7,6.3,39.1,2.4,0.6,11.0,23.2,,2.0,0.3,2.3,.248,,7.2,1.5,8.7,1.2,2015
Kendrick Perkins,C,30,CLE,8,33,3.8,.403,.000,1.250,6.8,23.0,15.0,0.0,0.0,7.7,24.4,22.5,,-0.1,0.1,-0.1,-0.085,,-10.2,-0.2,-10.4,-0.1,2015
Paul Pierce*,SF,37,WAS,10,298,16.3,.677,.636,.202,0.0,14.8,7.6,5.0,1.0,1.9,8.5,17.5,,0.8,0.4,1.2,.190,,2.1,1.7,3.8,0.4,2015
Mason Plumlee,C,24,BRK,6,49,10.5,.554,.000,1.833,4.4,13.3,8.8,6.2,4.2,3.6,21.7,12.9,,0.0,0.1,0.1,.072,,-4.5,3.4,-1.1,0.0,2015
Miles Plumlee,C,26,MIL,1,16,-0.3,.169,.000,.250,18.3,21.7,19.9,10.0,0.0,5.6,10.1,27.8,,-0.1,0.0,-0.1,-0.311,,-6.9,-5.3,-12.2,0.0,2015
Quincy Pondexter,SF,26,NOP,4,124,11.7,.467,.357,.250,2.8,14.9,9.0,14.0,2.9,0.0,3.1,11.8,,0.1,0.0,0.2,.060,,-0.4,1.6,1.2,0.1,2015
,,,,,,,,,,,,,,,,,,,,,,,,,,,,2015
Otto Porter Jr.,SF,21,WAS,10,331,14.1,.514,.364,.239,8.1,17.8,13.1,8.4,1.8,0.5,5.8,13.8,,0.5,0.5,1.0,.144,,0.3,1.8,2.1,0.3,2015
Dwight Powell,PF,23,DAL,2,3,-2.7,.000,.000,.000,0.0,35.6,17.1,38.5,0.0,0.0,0.0,13.6,,0.0,0.0,0.0,-0.158,,-10.1,3.8,-6.3,0.0,2015
Phil Pressey,PG,23,BOS,2,5,-11.5,.000,.333,.000,21.3,0.0,10.9,0.0,0.0,19.4,0.0,26.8,,-0.1,0.0,-0.1,-0.538,,-9.8,-3.1,-12.9,0.0,2015
Pablo Prigioni,PG,37,HOU,17,293,6.8,.451,.719,.070,2.2,4.5,3.4,18.7,2.4,0.0,17.0,10.1,,0.1,0.1,0.2,.025,,-3.8,1.2,-2.6,0.0,2015
Zach Randolph,PF,33,MEM,11,382,13.3,.471,.030,.196,9.0,18.0,13.4,10.8,0.8,0.0,11.2,24.6,,0.0,0.3,0.3,.036,,-1.0,-1.5,-2.5,-0.1,2015
J.J. Redick,SG,30,LAC,14,540,10.2,.590,.547,.217,0.0,5.8,2.9,6.5,0.9,0.8,12.8,16.3,,0.5,0.1,0.5,.047,,0.4,-1.9,-1.4,0.1,2015
Austin Rivers,SG,22,LAC,14,250,12.9,.516,.333,.181,2.6,7.5,5.0,10.1,1.9,1.4,9.6,21.8,,0.1,0.1,0.2,.045,,-0.2,-0.2,-0.4,0.1,2015
Rajon Rondo,PG,28,DAL,2,37,11.6,.475,.100,.000,2.7,2.9,2.8,26.0,0.0,0.0,9.1,24.3,,0.0,0.0,0.0,.010,,0.0,-1.9,-2.0,0.0,2015
Derrick Rose,PG,26,CHI,12,454,16.8,.484,.281,.166,3.2,10.7,7.0,33.5,1.6,1.1,13.1,29.1,,0.3,0.6,0.8,.088,,2.6,-0.8,1.8,0.4,2015
Terrence Ross,SF,23,TOR,4,107,7.7,.483,.621,.000,0.0,6.8,3.2,5.8,1.4,3.2,6.5,13.0,,0.0,0.0,0.0,-0.017,,-0.6,-0.5,-1.2,0.0,2015
Brandon Rush,SG,29,GSW,3,7,-4.5,.250,.333,.000,15.8,30.8,23.4,0.0,0.0,0.0,0.0,38.4,,0.0,0.0,0.0,-0.223,,-11.4,-6.3,-17.7,0.0,2015
Dennis Schröder,PG,21,ATL,16,290,13.4,.458,.234,.193,1.8,8.9,5.4,37.8,1.6,0.0,14.6,28.9,,-0.2,0.2,0.1,.009,,-1.0,-1.3,-2.3,0.0,2015
Mike Scott,PF,26,ATL,11,172,9.6,.440,.473,.073,10.0,18.7,14.3,4.6,1.5,0.0,11.0,16.9,,-0.1,0.2,0.1,.037,,-2.7,-1.9,-4.6,-0.1,2015
Kevin Séraphin,C,25,WAS,6,72,12.2,.490,.000,.194,4.7,23.4,14.3,5.0,1.4,1.1,10.6,23.2,,0.0,0.1,0.1,.059,,-3.7,1.4,-2.3,0.0,2015
Ramon Sessions,PG,28,WAS,10,218,9.6,.479,.357,.271,1.0,10.6,6.0,16.2,0.9,0.4,11.3,18.0,,0.1,0.2,0.3,.063,,-2.6,-0.7,-3.4,-0.1,2015
Iman Shumpert,SG,24,CLE,20,695,10.6,.498,.567,.244,3.7,11.7,7.8,5.3,1.9,1.9,6.7,12.7,,0.6,0.9,1.5,.104,,-0.5,1.6,1.0,0.5,2015
Marcus Smart,PG,20,BOS,4,90,12.8,.548,.448,.517,5.9,7.5,6.7,9.8,0.6,1.1,10.1,19.7,,0.1,0.0,0.1,.047,,-0.1,0.2,0.1,0.0,2015
Greg Smith,PF,24,DAL,1,1,0.0,,,,0.0,0.0,0.0,0.0,0.0,0.0,,0.0,,0.0,0.0,0.0,-0.039,,-3.0,-1.0,-4.0,0.0,2015
J.R. Smith,SG,29,CLE,18,560,13.5,.538,.689,.097,1.8,14.7,8.4,7.0,1.6,1.5,6.5,18.6,,0.8,0.7,1.5,.128,,0.9,1.2,2.1,0.6,2015
Josh Smith,PF,29,HOU,17,396,16.5,.505,.366,.381,6.9,18.1,12.6,20.6,1.1,3.4,14.4,27.9,,0.0,0.3,0.3,.036,,1.7,0.7,2.4,0.4,2015
,,,,,,,,,,,,,,,,,,,,,,,,,,,,2015
Russ Smith,PG,23,MEM,2,3,23.8,,,,0.0,0.0,0.0,89.6,0.0,0.0,,0.0,,0.0,0.0,0.0,.241,,8.6,0.5,9.1,0.0,2015
Tony Snell,SF,23,CHI,11,140,6.3,.470,.614,.091,0.8,12.3,6.7,7.0,0.0,1.7,9.9,16.5,,0.0,0.1,0.1,.032,,-3.0,-1.1,-4.1,-0.1,2015
Marreese Speights,C,27,GSW,10,67,13.2,.381,.000,.357,13.2,20.9,17.1,10.4,3.1,3.6,7.6,35.2,,-0.1,0.2,0.0,.012,,-5.0,-0.5,-5.5,-0.1,2015
Tiago Splitter,C,30,SAS,7,123,7.0,.371,.000,.792,10.9,16.1,13.4,10.3,1.7,0.6,17.8,14.4,,-0.1,0.1,0.0,-0.004,,-4.2,0.0,-4.2,-0.1,2015
Greg Stiemsma,C,29,TOR,1,2,101.6,.868,.000,1.000,0.0,0.0,0.0,0.0,0.0,0.0,0.0,64.7,,0.1,0.0,0.1,1.540,,42.0,6.1,48.2,0.0,2015
Amar'e Stoudemire,PF,32,DAL,5,75,11.3,.479,.000,.371,9.3,12.8,11.0,6.0,0.6,3.2,14.7,26.0,,0.0,0.0,0.0,-0.010,,-3.5,-2.1,-5.5,-0.1,2015
Jared Sullinger,PF,22,BOS,4,80,21.7,.596,.237,.184,12.0,26.7,19.1,2.7,0.0,3.6,10.9,25.7,,0.2,0.0,0.2,.118,,4.1,0.5,4.6,0.1,2015
Jeff Teague,PG,26,ATL,16,529,17.8,.507,.272,.251,2.0,8.3,5.2,35.3,2.3,1.1,13.9,26.5,,0.5,0.5,1.0,.094,,2.2,-0.2,2.0,0.5,2015
Mirza Teletović,PF,29,BRK,3,16,-10.5,.000,.800,.000,0.0,27.1,13.5,0.0,3.2,0.0,16.7,17.2,,-0.1,0.0,-0.1,-0.366,,-13.7,-2.6,-16.3,-0.1,2015
Garrett Temple,SG,28,WAS,4,26,1.5,.368,.500,1.333,4.3,8.1,6.3,5.3,3.9,0.0,24.0,21.3,,-0.1,0.0,-0.1,-0.095,,-10.2,-0.2,-10.3,-0.1,2015
Jason Terry,SG,37,HOU,17,487,10.1,.553,.612,.119,1.3,6.7,4.0,14.9,1.5,0.3,12.4,13.8,,0.5,0.0,0.5,.054,,-0.8,0.4,-0.4,0.2,2015
Isaiah Thomas,PG,25,BOS,4,119,17.9,.514,.333,.593,0.9,10.4,5.5,41.1,1.3,0.0,17.1,30.8,,0.1,0.0,0.1,.044,,3.3,-0.5,2.8,0.1,2015
Klay Thompson,SG,24,GSW,21,761,14.8,.553,.437,.135,1.3,10.2,5.8,12.1,1.1,2.0,10.4,23.3,,0.9,1.0,1.9,.118,,2.0,0.0,1.9,0.7,2015
Tristan Thompson,PF,23,CLE,20,727,15.4,.582,.000,.636,13.5,19.1,16.3,2.0,0.4,2.8,8.3,11.2,,1.7,0.9,2.5,.167,,0.9,-0.6,0.2,0.4,2015
Hedo Türkoğlu,SF,35,LAC,11,55,2.9,.294,.765,.000,1.9,11.3,6.7,9.8,3.5,1.6,10.5,15.0,,-0.1,0.1,-0.1,-0.068,,-5.9,0.9,-5.0,0.0,2015
Evan Turner,SG,26,BOS,4,118,11.2,.438,.091,.205,1.8,25.7,13.4,27.4,1.3,0.0,15.8,21.6,,-0.1,0.1,-0.1,-0.020,,-2.2,0.8,-1.4,0.0,2015
Ekpe Udoh,PF,27,LAC,4,12,-0.3,.333,.000,.000,0.0,25.9,13.2,0.0,0.0,0.0,0.0,10.9,,0.0,0.0,0.0,-0.042,,-9.0,-1.9,-10.9,0.0,2015
Beno Udrih,PG,32,MEM,10,175,14.8,.485,.219,.164,2.5,10.3,6.3,21.2,1.5,0.0,4.9,21.5,,0.2,0.1,0.3,.090,,0.0,0.5,0.4,0.1,2015
Jonas Valančiūnas,C,22,TOR,4,106,17.3,.542,.000,.211,9.1,31.9,19.8,3.3,1.0,0.8,8.8,19.3,,0.1,0.0,0.2,.079,,2.1,-2.6,-0.5,0.0,2015
Greivis Vásquez,PG,28,TOR,4,101,7.9,.495,.483,.103,0.0,8.4,3.9,18.6,1.0,0.0,11.7,15.3,,0.0,0.0,0.0,-0.009,,-2.1,-1.8,-3.9,-0.1,2015
,,,,,,,,,,,,,,,,,,,,,,,,,,,,2015
Charlie Villanueva,PF,30,DAL,5,43,24.6,.600,.760,.000,9.2,22.3,15.5,11.4,1.1,1.9,0.0,23.8,,0.2,0.0,0.2,.259,,8.1,0.1,8.2,0.1,2015
John Wall,PG,24,WAS,7,273,19.2,.480,.155,.355,2.1,10.8,6.6,49.7,1.9,2.9,17.5,25.0,,0.4,0.4,0.8,.138,,2.6,1.8,4.4,0.4,2015
Gerald Wallace,SF,32,BOS,1,4,-6.9,.000,.000,.000,0.0,28.1,13.7,0.0,0.0,0.0,0.0,11.2,,0.0,0.0,0.0,-0.263,,-7.9,-1.0,-9.0,0.0,2015
Martell Webster,SF,28,WAS,1,4,11.1,.500,.500,.000,0.0,0.0,0.0,0.0,0.0,0.0,0.0,22.2,,0.0,0.0,0.0,.032,,-5.5,-4.8,-10.3,0.0,2015
Deron Williams,PG,30,BRK,6,192,12.9,.493,.377,.101,1.7,19.2,10.4,28.6,2.1,0.0,18.2,21.0,,0.0,0.2,0.2,.039,,-1.3,0.0,-1.3,0.0,2015
Lou Williams,SG,28,TOR,4,102,11.6,.433,.412,.353,2.1,5.9,3.9,8.3,3.0,0.0,4.8,27.3,,-0.1,0.0,-0.1,-0.044,,-0.4,-1.5,-1.9,0.0,2015
Thaddeus Young,PF,26,BRK,6,190,10.5,.442,.061,.182,9.7,14.8,12.3,14.3,1.3,0.5,16.4,20.5,,-0.2,0.1,0.0,-0.012,,-2.1,-1.0,-3.1,-0.1,2015
Tyler Zeller,C,25,BOS,4,90,12.5,.545,.000,.172,2.4,20.0,10.9,4.0,1.1,1.1,11.4,17.5,,0.0,0.0,0.1,.033,,-0.3,-0.1,-0.4,0.0,2015
