Player,Pos,Age,Tm,G,GS,MP,FG,FGA,FG%,3P,3PA,3P%,2P,2PA,2P%,eFG%,FT,FTA,FT%,ORB,DRB,TRB,AST,STL,BLK,TOV,PF,PTS,season
Matthew Dellavedova,PG,27,MIL,6,0,13.0,0.7,2.0,.333,0.3,1.5,.222,0.3,0.5,.667,.417,0.3,0.3,1.000,0.2,0.7,0.8,2.7,0.3,0.0,1.0,1.0,2.0,2018
DeMar DeRozan,SG,28,TOR,10,10,35.4,8.7,19.9,.437,1.0,3.5,.286,7.7,16.4,.470,.462,4.3,5.3,.811,0.6,3.0,3.6,4.0,0.5,0.6,2.3,2.4,22.7,2018
Cheick Diallo,PF,21,NOP,7,0,6.9,0.7,1.7,.417,0.0,0.0,,0.7,1.7,.417,.417,0.0,0.0,,0.6,0.7,1.3,0.0,0.1,0.1,0.1,1.3,1.4,2018
Gorgui Dieng,C,28,MIN,5,0,14.0,1.2,3.6,.333,0.4,1.0,.400,0.8,2.6,.308,.389,0.6,0.8,.750,0.6,3.0,3.6,0.8,0.4,0.8,0.2,1.2,3.4,2018
Goran Dragić,PG,31,MIA,5,5,31.2,7.0,15.0,.467,1.6,4.2,.381,5.4,10.8,.500,.520,3.0,4.4,.682,0.6,2.0,2.6,4.6,1.0,0.0,3.0,3.0,18.6,2018
Kevin Durant,SF,29,GSW,21,21,38.4,10.1,20.7,.487,2.2,6.6,.341,7.9,14.1,.556,.541,6.5,7.2,.901,0.6,7.1,7.8,4.7,0.7,1.2,2.4,2.0,29.0,2018
Wayne Ellington,SG,30,MIA,5,0,20.2,2.4,7.0,.343,2.4,6.0,.400,0.0,1.0,.000,.514,0.6,0.6,1.000,0.2,1.4,1.6,0.6,0.4,0.4,0.6,1.8,7.8,2018
Joel Embiid,C,23,PHI,8,8,34.8,7.5,17.3,.435,1.0,3.6,.276,6.5,13.6,.477,.464,5.4,7.6,.705,2.9,9.8,12.6,3.0,0.9,1.8,3.6,3.9,21.4,2018
Dante Exum,PG,22,UTA,10,0,11.4,2.0,4.1,.488,0.2,0.7,.286,1.8,3.4,.529,.512,0.9,1.2,.750,0.4,1.0,1.4,1.0,0.1,0.1,1.5,1.5,5.1,2018
Derrick Favors,C,26,UTA,11,9,26.0,3.8,6.2,.618,0.2,0.5,.400,3.6,5.7,.635,.632,1.5,3.0,.485,1.8,3.4,5.2,1.2,0.7,1.0,0.9,1.5,9.3,2018
Raymond Felton,PG,33,OKC,6,0,13.2,2.0,5.2,.387,1.2,2.3,.500,0.8,2.8,.294,.500,0.0,0.3,.000,0.3,1.8,2.2,1.5,0.7,0.3,0.8,1.2,5.2,2018
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2018
Terrance Ferguson,SG,19,OKC,3,0,2.0,0.3,0.3,1.000,0.3,0.3,1.000,0.0,0.0,,1.500,0.0,0.0,,0.3,0.0,0.3,0.3,0.0,0.0,0.0,0.7,1.0,2018
Bryn Forbes,SG,24,SAS,4,0,13.5,1.3,4.3,.294,0.5,2.3,.222,0.8,2.0,.375,.353,1.3,1.8,.714,0.3,0.5,0.8,0.5,0.0,0.0,0.0,0.8,4.3,2018
Tim Frazier,PG,27,WAS,2,0,3.0,0.0,0.5,.000,0.0,0.0,,0.0,0.5,.000,.000,0.0,0.0,,0.0,0.5,0.5,1.5,0.5,0.0,0.0,1.0,0.0,2018
